Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
SINALOA,"4,215","1,629",461,70,103.0,8.0,564,78,2.0,0.0,49,2017
COLIMA,"6,389","1,372",287,39,90.0,11.0,377,50,4.0,0.0,49,2017
QUERÉTARO,115,205,1,38,0.0,0.0,1,38,0.0,0.0,49,2017
BAJA CALIFORNIA SUR,"1,924",576,159,30,7.0,2.0,166,32,0.0,0.0,49,2017
BAJA CALIFORNIA,237,159,7,11,0.0,0.0,7,11,0.0,0.0,49,2017
CHIHUAHUA,44,57,3,9,0.0,1.0,3,10,0.0,0.0,49,2017
CAMPECHE,"3,176",497,70,5,19.0,5.0,89,10,1.0,0.0,49,2017
AGUASCALIENTES,41,17,0,4,0.0,0.0,0,4,0.0,0.0,49,2017
DISTRITO FEDERAL,358,156,0,0,0.0,0.0,0,0,0.0,0.0,49,2017
TLAXCALA,39,12,0,0,0.0,0.0,0,0,0.0,0.0,49,2017
ZACATECAS,253,29,57,0,1.0,0.0,58,0,0.0,0.0,49,2017
GUERRERO,30.0,11.0,3.0,0.0,3.0,1.0,6.0,1.0,0.0,0.0,01,2017
VERACRUZ,74.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
JALISCO,73.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
NUEVO LEÓN,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
MICHOACÁN,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
DURANGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
CHIAPAS,35.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,01,2017
COAHUILA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
MORELOS,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
MÉXICO,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
SINALOA,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
TAMAULIPAS,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
TABASCO,68.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
YUCATÁN,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
COLIMA,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
NAYARIT,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
PUEBLA,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
QUINTANA ROO,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
OAXACA,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
SONORA,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
BAJA CALIFORNIA SUR,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
SAN LUIS POTOSÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
HIDALGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
CAMPECHE,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
ZACATECAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
GUANAJUATO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
BAJA CALIFORNIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
CHIHUAHUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
QUERÉTARO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
AGUASCALIENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
DISTRITO FEDERAL,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
TLAXCALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2017
GUANAJUATO,149,"18,143",24,"3,307",3.0,265.0,27,"3,572",0.0,2.0,45,2017
NUEVO LEÓN,"11,309","9,866",818,"1,236",33.0,399.0,851,"1,635",1.0,0.0,45,2017
VERACRUZ,"16,935","5,111","1,762",925,358.0,277.0,"2,120","1,202",15.0,1.0,45,2017
CHIAPAS,"2,827","3,330",534,427,249.0,692.0,783,"1,119",2.0,7.0,45,2017
JALISCO,"14,285","9,141","1,398",606,288.0,94.0,"1,686",700,1.0,0.0,45,2017
TAMAULIPAS,"7,779","4,746",541,432,18.0,37.0,559,469,1.0,0.0,45,2017
PUEBLA,"2,080","1,934",247,424,9.0,41.0,256,465,0.0,2.0,45,2017
HIDALGO,752,921,98,402,6.0,4.0,104,406,0.0,0.0,45,2017
GUERRERO,"9,021","1,666","1,265",200,963.0,151.0,"2,228",351,14.0,2.0,45,2017
DURANGO,"1,935",756,858,339,5.0,11.0,863,350,0.0,0.0,45,2017
MICHOACÁN,"5,059","1,665","1,131",259,89.0,21.0,"1,220",280,0.0,0.0,45,2017
MÉXICO,"1,502","1,444",596,222,12.0,8.0,608,230,0.0,0.0,45,2017
MORELOS,"7,297","3,130",149,53,418.0,135.0,567,188,7.0,3.0,45,2017
SONORA,"1,110","1,147",144,143,27.0,13.0,171,156,1.0,3.0,45,2017
QUINTANA ROO,"2,589",789,158,87,88.0,33.0,246,120,3.0,1.0,45,2017
SAN LUIS POTOSÍ,"1,116",662,123,109,2.0,2.0,125,111,0.0,0.0,45,2017
YUCATÁN,"4,856","1,328",219,74,99.0,30.0,318,104,3.0,0.0,45,2017
OAXACA,"2,858","1,800",170,80,69.0,16.0,239,96,5.0,0.0,45,2017
NAYARIT,"3,031","2,420",186,69,100.0,20.0,286,89,0.0,1.0,45,2017
TABASCO,"5,221",857,392,52,142.0,31.0,534,83,3.0,0.0,45,2017
SINALOA,"3,394","1,288",308,67,88.0,6.0,396,73,2.0,0.0,45,2017
COAHUILA,"1,693","2,305",364,48,8.0,19.0,372,67,2.0,0.0,45,2017
COLIMA,"6,199","1,254",269,35,82.0,10.0,351,45,4.0,0.0,45,2017
BAJA CALIFORNIA SUR,"1,702",466,130,29,5.0,2.0,135,31,0.0,0.0,45,2017
QUERÉTARO,112,135,0,21,0.0,0.0,0,21,0.0,0.0,45,2017
BAJA CALIFORNIA,226,149,6,10,0.0,0.0,6,10,0.0,0.0,45,2017
CHIHUAHUA,42,55,3,9,0.0,1.0,3,10,0.0,0.0,45,2017
CAMPECHE,"3,110",476,69,5,17.0,4.0,86,9,1.0,0.0,45,2017
AGUASCALIENTES,40,15,0,4,0.0,0.0,0,4,0.0,0.0,45,2017
DISTRITO FEDERAL,346,142,0,0,0.0,0.0,0,0,0.0,0.0,45,2017
TLAXCALA,36,12,0,0,0.0,0.0,0,0,0.0,0.0,45,2017
ZACATECAS,230,26,55,0,1.0,0.0,56,0,0.0,0.0,45,2017
GUANAJUATO,138,"16,874",17,"3,029",3.0,254.0,20,"3,283",0.0,0.0,44,2017
NUEVO LEÓN,"10,934","9,086",704,"1,232",18.0,396.0,722,"1,628",1.0,0.0,44,2017
VERACRUZ,"16,798","4,930","1,686",894,337.0,272.0,"2,023","1,166",15.0,0.0,44,2017
CHIAPAS,"2,802","3,275",534,416,248.0,680.0,782,"1,096",2.0,7.0,44,2017
JALISCO,"13,376","8,385","1,312",523,264.0,81.0,"1,576",604,1.0,0.0,44,2017
TAMAULIPAS,"7,098","4,539",541,424,17.0,36.0,558,460,1.0,0.0,44,2017
PUEBLA,"2,007","1,879",240,399,8.0,40.0,248,439,0.0,2.0,44,2017
HIDALGO,744,917,97,400,6.0,4.0,103,404,0.0,0.0,44,2017
GUERRERO,"8,927","1,642","1,259",200,945.0,151.0,"2,204",351,14.0,0.0,44,2017
DURANGO,"1,760",669,842,337,5.0,11.0,847,348,0.0,0.0,44,2017
MICHOACÁN,"4,761","1,585","1,084",242,73.0,21.0,"1,157",263,0.0,0.0,44,2017
MÉXICO,"1,463","1,404",544,220,12.0,8.0,556,228,0.0,0.0,44,2017
MORELOS,"6,902","3,028",147,53,409.0,132.0,556,185,7.0,3.0,44,2017
SONORA,"1,072","1,094",136,140,27.0,12.0,163,152,1.0,3.0,44,2017
QUINTANA ROO,"2,534",779,150,86,81.0,31.0,231,117,3.0,1.0,44,2017
SAN LUIS POTOSÍ,"1,105",639,123,106,2.0,2.0,125,108,0.0,0.0,44,2017
YUCATÁN,"4,692","1,308",203,73,87.0,30.0,290,103,3.0,0.0,44,2017
OAXACA,"2,841","1,728",162,80,68.0,16.0,230,96,5.0,0.0,44,2017
NAYARIT,"2,943","2,378",179,69,98.0,20.0,277,89,0.0,1.0,44,2017
TABASCO,"5,130",847,385,51,141.0,31.0,526,82,3.0,0.0,44,2017
SINALOA,"3,069","1,172",263,67,83.0,6.0,346,73,1.0,0.0,44,2017
COAHUILA,"1,453","2,002",306,47,8.0,18.0,314,65,2.0,0.0,44,2017
COLIMA,"6,103","1,194",254,34,77.0,9.0,331,43,4.0,0.0,44,2017
BAJA CALIFORNIA SUR,"1,553",429,112,27,3.0,2.0,115,29,0.0,0.0,44,2017
QUERÉTARO,112,131,0,20,0.0,0.0,0,20,0.0,0.0,44,2017
BAJA CALIFORNIA,223,138,6,10,0.0,0.0,6,10,0.0,0.0,44,2017
CAMPECHE,"3,085",473,66,5,17.0,4.0,83,9,1.0,0.0,44,2017
CHIHUAHUA,40,44,3,7,0.0,0.0,3,7,0.0,0.0,44,2017
AGUASCALIENTES,37,13,0,4,0.0,0.0,0,4,0.0,0.0,44,2017
DISTRITO FEDERAL,343,137,0,0,0.0,0.0,0,0,0.0,0.0,44,2017
TLAXCALA,34,12,0,0,0.0,0.0,0,0,0.0,0.0,44,2017
ZACATECAS,207,25,52,0,0.0,0.0,52,0,0.0,0.0,44,2017
CHIAPAS,"2,619","2,232",463.0,247.0,191.0,397.0,654,644.0,1.0,3.0,32,2017
VERACRUZ,"6,971","2,489",537.0,332.0,155.0,111.0,692,443.0,4.0,0.0,32,2017
NUEVO LEÓN,"5,761","3,165",426.0,320.0,11.0,27.0,437,347.0,0.0,0.0,32,2017
GUERRERO,"6,282","1,115",924.0,135.0,693.0,104.0,"1,617",239.0,6.0,0.0,32,2017
JALISCO,"5,189","3,122",425.0,214.0,79.0,23.0,504,237.0,1.0,0.0,32,2017
TAMAULIPAS,"2,595","2,007",210.0,215.0,9.0,14.0,219,229.0,0.0,0.0,32,2017
GUANAJUATO,47,565,4.0,177.0,1.0,4.0,5,181.0,0.0,0.0,32,2017
MÉXICO,682,638,208.0,150.0,5.0,4.0,213,154.0,0.0,0.0,32,2017
PUEBLA,930,910,84.0,121.0,2.0,14.0,86,135.0,0.0,2.0,32,2017
MORELOS,"2,185","1,643",56.0,46.0,70.0,78.0,126,124.0,2.0,0.0,32,2017
MICHOACÁN,"2,235",919,426.0,112.0,30.0,12.0,456,124.0,0.0,0.0,32,2017
QUINTANA ROO,"1,398",582,114.0,73.0,51.0,26.0,165,99.0,1.0,1.0,32,2017
YUCATÁN,"1,210",820,67.0,56.0,41.0,24.0,108,80.0,1.0,0.0,32,2017
NAYARIT,"2,223","1,294",107.0,54.0,73.0,18.0,180,72.0,0.0,1.0,32,2017
TABASCO,"2,150",619,245.0,44.0,104.0,22.0,349,66.0,3.0,0.0,32,2017
SAN LUIS POTOSÍ,729,405,93.0,59.0,1.0,0.0,94,59.0,0.0,0.0,32,2017
HIDALGO,344,274,34.0,57.0,0.0,1.0,34,58.0,0.0,0.0,32,2017
SONORA,689,588,90.0,47.0,22.0,9.0,112,56.0,1.0,2.0,32,2017
SINALOA,"1,068",483,90.0,44.0,21.0,4.0,111,48.0,0.0,0.0,32,2017
COLIMA,"2,721",613,152.0,30.0,41.0,5.0,193,35.0,0.0,0.0,32,2017
OAXACA,"2,130",828,105.0,26.0,47.0,7.0,152,33.0,3.0,0.0,32,2017
COAHUILA,250,187,17.0,10.0,0.0,1.0,17,11.0,0.0,0.0,32,2017
BAJA CALIFORNIA SUR,571,182,52.0,7.0,3.0,2.0,55,9.0,0.0,0.0,32,2017
CAMPECHE,"1,135",357,51.0,4.0,14.0,4.0,65,8.0,1.0,0.0,32,2017
BAJA CALIFORNIA,131,93,2.0,5.0,0.0,0.0,2,5.0,0.0,0.0,32,2017
DURANGO,61,48,19.0,4.0,0.0,0.0,19,4.0,0.0,0.0,32,2017
AGUASCALIENTES,8,8,0.0,2.0,0.0,0.0,0,2.0,0.0,0.0,32,2017
CHIHUAHUA,12,7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32,2017
DISTRITO FEDERAL,26,88,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32,2017
QUERÉTARO,19,22,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32,2017
TLAXCALA,1,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32,2017
ZACATECAS,57,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,32,2017
CHIAPAS,"2,675","2,326",469.0,257.0,194.0,427.0,663,684.0,1.0,3.0,33,2017
VERACRUZ,"8,403","2,656",598.0,366.0,162.0,116.0,760,482.0,4.0,0.0,33,2017
NUEVO LEÓN,"5,901","3,428",439.0,359.0,11.0,42.0,450,401.0,0.0,0.0,33,2017
GUANAJUATO,49,950,4.0,363.0,1.0,8.0,5,371.0,0.0,0.0,33,2017
JALISCO,"5,448","3,331",448.0,232.0,82.0,26.0,530,258.0,1.0,0.0,33,2017
GUERRERO,"6,709","1,163",977.0,145.0,725.0,109.0,"1,702",254.0,11.0,0.0,33,2017
TAMAULIPAS,"2,691","2,175",216.0,231.0,9.0,14.0,225,245.0,1.0,0.0,33,2017
MÉXICO,720,688,209.0,159.0,5.0,4.0,214,163.0,0.0,0.0,33,2017
PUEBLA,979,989,88.0,140.0,3.0,15.0,91,155.0,0.0,2.0,33,2017
MICHOACÁN,"2,441",966,457.0,118.0,31.0,12.0,488,130.0,0.0,0.0,33,2017
MORELOS,"2,479","1,761",60.0,46.0,81.0,78.0,141,124.0,3.0,0.0,33,2017
QUINTANA ROO,"1,513",593,121.0,75.0,51.0,26.0,172,101.0,1.0,1.0,33,2017
YUCATÁN,"1,391",864,69.0,58.0,42.0,24.0,111,82.0,1.0,0.0,33,2017
NAYARIT,"2,277","1,343",112.0,60.0,75.0,19.0,187,79.0,0.0,1.0,33,2017
TABASCO,"2,383",638,246.0,47.0,104.0,24.0,350,71.0,3.0,0.0,33,2017
SAN LUIS POTOSÍ,744,425,93.0,65.0,1.0,0.0,94,65.0,0.0,0.0,33,2017
HIDALGO,375,299,39.0,64.0,1.0,1.0,40,65.0,0.0,0.0,33,2017
SONORA,712,610,92.0,47.0,22.0,9.0,114,56.0,1.0,2.0,33,2017
SINALOA,"1,103",499,91.0,45.0,24.0,4.0,115,49.0,0.0,0.0,33,2017
OAXACA,"2,223",902,109.0,27.0,47.0,8.0,156,35.0,4.0,0.0,33,2017
COLIMA,"2,953",636,164.0,30.0,42.0,5.0,206,35.0,1.0,0.0,33,2017
COAHUILA,267,199,17.0,10.0,0.0,1.0,17,11.0,0.0,0.0,33,2017
BAJA CALIFORNIA SUR,585,188,52.0,7.0,3.0,2.0,55,9.0,0.0,0.0,33,2017
CAMPECHE,"1,303",374,51.0,4.0,14.0,4.0,65,8.0,1.0,0.0,33,2017
BAJA CALIFORNIA,131,95,2.0,5.0,0.0,0.0,2,5.0,0.0,0.0,33,2017
DURANGO,106,51,33.0,5.0,0.0,0.0,33,5.0,0.0,0.0,33,2017
AGUASCALIENTES,9,8,0.0,2.0,0.0,0.0,0,2.0,0.0,0.0,33,2017
CHIHUAHUA,12,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33,2017
DISTRITO FEDERAL,32,92,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33,2017
QUERÉTARO,20,24,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33,2017
TLAXCALA,1,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33,2017
ZACATECAS,66,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,33,2017
GUERRERO,801,148.0,149.0,21.0,147.0,16.0,296.0,37.0,0.0,0.0,06,2017
NUEVO LEÓN,977,411.0,45.0,36.0,0.0,0.0,45.0,36.0,0.0,0.0,06,2017
CHIAPAS,528,110.0,109.0,17.0,54.0,14.0,163.0,31.0,0.0,0.0,06,2017
VERACRUZ,679,227.0,78.0,21.0,41.0,10.0,119.0,31.0,0.0,0.0,06,2017
MICHOACÁN,185,122.0,46.0,25.0,3.0,3.0,49.0,28.0,0.0,0.0,06,2017
TAMAULIPAS,328,327.0,22.0,26.0,3.0,1.0,25.0,27.0,0.0,0.0,06,2017
JALISCO,"1,282",367.0,58.0,18.0,19.0,6.0,77.0,24.0,0.0,0.0,06,2017
MORELOS,203,169.0,12.0,8.0,2.0,15.0,14.0,23.0,0.0,0.0,06,2017
NAYARIT,655,136.0,21.0,11.0,17.0,1.0,38.0,12.0,0.0,0.0,06,2017
TABASCO,558,105.0,69.0,9.0,18.0,3.0,87.0,12.0,0.0,0.0,06,2017
PUEBLA,164,84.0,15.0,9.0,1.0,2.0,16.0,11.0,0.0,0.0,06,2017
MÉXICO,41,29.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,06,2017
QUINTANA ROO,392,57.0,16.0,3.0,20.0,5.0,36.0,8.0,0.0,0.0,06,2017
SINALOA,339,166.0,19.0,8.0,4.0,0.0,23.0,8.0,0.0,0.0,06,2017
COLIMA,341,82.0,18.0,3.0,10.0,2.0,28.0,5.0,0.0,0.0,06,2017
SONORA,183,34.0,28.0,4.0,8.0,0.0,36.0,4.0,0.0,0.0,06,2017
YUCATÁN,103,98.0,6.0,2.0,11.0,2.0,17.0,4.0,0.0,0.0,06,2017
COAHUILA,18,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,06,2017
SAN LUIS POTOSÍ,62,32.0,10.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,06,2017
CAMPECHE,115,46.0,19.0,0.0,4.0,1.0,23.0,1.0,0.0,0.0,06,2017
AGUASCALIENTES,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2017
BAJA CALIFORNIA,14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2017
BAJA CALIFORNIA SUR,89,30.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,06,2017
CHIHUAHUA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2017
DISTRITO FEDERAL,2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2017
DURANGO,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2017
GUANAJUATO,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2017
HIDALGO,41,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2017
OAXACA,343,74.0,16.0,0.0,19.0,0.0,35.0,0.0,0.0,0.0,06,2017
QUERÉTARO,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2017
TLAXCALA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2017
ZACATECAS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2017
NUEVO LEÓN,"1,290",520.0,52.0,45.0,0.0,0.0,52.0,45.0,0.0,0.0,07,2017
GUERRERO,"1,060",172.0,185.0,26.0,192.0,17.0,377.0,43.0,0.0,0.0,07,2017
CHIAPAS,620,134.0,127.0,22.0,59.0,15.0,186.0,37.0,0.0,0.0,07,2017
VERACRUZ,872,262.0,104.0,26.0,62.0,10.0,166.0,36.0,0.0,0.0,07,2017
TAMAULIPAS,411,358.0,24.0,32.0,3.0,2.0,27.0,34.0,0.0,0.0,07,2017
MICHOACÁN,257,155.0,57.0,29.0,3.0,3.0,60.0,32.0,0.0,0.0,07,2017
MORELOS,278,196.0,13.0,8.0,8.0,18.0,21.0,26.0,0.0,0.0,07,2017
JALISCO,"1,601",419.0,68.0,19.0,27.0,6.0,95.0,25.0,0.0,0.0,07,2017
TABASCO,644,114.0,89.0,11.0,21.0,4.0,110.0,15.0,0.0,0.0,07,2017
PUEBLA,204,91.0,20.0,13.0,1.0,2.0,21.0,15.0,0.0,0.0,07,2017
NAYARIT,869,171.0,30.0,11.0,20.0,2.0,50.0,13.0,0.0,0.0,07,2017
SINALOA,422,184.0,31.0,13.0,5.0,0.0,36.0,13.0,0.0,0.0,07,2017
MÉXICO,62,32.0,5.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,07,2017
QUINTANA ROO,446,73.0,22.0,3.0,24.0,5.0,46.0,8.0,0.0,0.0,07,2017
YUCATÁN,131,109.0,10.0,4.0,15.0,3.0,25.0,7.0,0.0,0.0,07,2017
COLIMA,432,106.0,30.0,3.0,11.0,2.0,41.0,5.0,0.0,0.0,07,2017
SONORA,224,51.0,35.0,4.0,8.0,0.0,43.0,4.0,0.0,0.0,07,2017
COAHUILA,24,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,07,2017
SAN LUIS POTOSÍ,87,43.0,16.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,07,2017
CAMPECHE,140,60.0,40.0,0.0,7.0,1.0,47.0,1.0,0.0,0.0,07,2017
HIDALGO,56,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,07,2017
AGUASCALIENTES,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2017
BAJA CALIFORNIA,16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2017
BAJA CALIFORNIA SUR,116,31.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,07,2017
CHIHUAHUA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2017
DISTRITO FEDERAL,2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2017
DURANGO,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2017
GUANAJUATO,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2017
OAXACA,430,91.0,30.0,0.0,28.0,0.0,58.0,0.0,0.0,0.0,07,2017
QUERÉTARO,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2017
TLAXCALA,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2017
ZACATECAS,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2017
GUANAJUATO,107,"7,044",5,"1,329",1.0,90.0,6,"1,419",0.0,0.0,38,2017
CHIAPAS,"2,682","2,791",509,340,216.0,553.0,725,893,2.0,7.0,38,2017
NUEVO LEÓN,"7,320","5,052",529,710,11.0,129.0,540,839,0.0,0.0,38,2017
VERACRUZ,"14,412","3,705","1,313",605,249.0,179.0,"1,562",784,13.0,0.0,38,2017
JALISCO,"8,390","4,925",749,404,133.0,51.0,882,455,1.0,0.0,38,2017
TAMAULIPAS,"4,114","3,234",376,336,14.0,26.0,390,362,1.0,0.0,38,2017
GUERRERO,"8,096","1,387","1,148",170,856.0,128.0,"2,004",298,14.0,0.0,38,2017
PUEBLA,"1,531","1,288",153,214,5.0,17.0,158,231,0.0,2.0,38,2017
MÉXICO,"1,086",992,267,218,8.0,7.0,275,225,0.0,0.0,38,2017
HIDALGO,588,620,54,216,4.0,3.0,58,219,0.0,0.0,38,2017
MICHOACÁN,"3,513","1,259",755,197,45.0,16.0,800,213,0.0,0.0,38,2017
MORELOS,"4,468","2,473",98,50,210.0,109.0,308,159,5.0,3.0,38,2017
QUINTANA ROO,"2,099",694,137,81,60.0,28.0,197,109,2.0,1.0,38,2017
YUCATÁN,"3,057","1,111",121,67,59.0,26.0,180,93,3.0,0.0,38,2017
NAYARIT,"2,463","1,803",149,67,88.0,19.0,237,86,0.0,1.0,38,2017
SAN LUIS POTOSÍ,926,520,110,85,1.0,0.0,111,85,0.0,0.0,38,2017
SONORA,846,762,102,70,25.0,11.0,127,81,1.0,3.0,38,2017
TABASCO,"3,972",725,321,50,117.0,30.0,438,80,3.0,0.0,38,2017
DURANGO,326,165,133,75,0.0,2.0,133,77,0.0,0.0,38,2017
SINALOA,"1,472",690,109,57,32.0,6.0,141,63,0.0,0.0,38,2017
OAXACA,"2,492","1,233",140,48,58.0,11.0,198,59,5.0,0.0,38,2017
COLIMA,"4,979",841,213,31,60.0,5.0,273,36,3.0,0.0,38,2017
BAJA CALIFORNIA SUR,776,268,63,17,3.0,2.0,66,19,0.0,0.0,38,2017
COAHUILA,486,526,79,12,2.0,3.0,81,15,0.0,0.0,38,2017
QUERÉTARO,96,65,0,10,0.0,0.0,0,10,0.0,0.0,38,2017
CAMPECHE,"2,641",437,62,5,16.0,4.0,78,9,1.0,0.0,38,2017
BAJA CALIFORNIA,190,114,5,6,0.0,0.0,5,6,0.0,0.0,38,2017
AGUASCALIENTES,27,11,0,3,0.0,0.0,0,3,0.0,0.0,38,2017
CHIHUAHUA,31,17,1,0,0.0,0.0,1,0,0.0,0.0,38,2017
DISTRITO FEDERAL,306,120,0,0,0.0,0.0,0,0,0.0,0.0,38,2017
TLAXCALA,30,12,0,0,0.0,0.0,0,0,0.0,0.0,38,2017
ZACATECAS,109,13,34,0,0.0,0.0,34,0,0.0,0.0,38,2017
GUANAJUATO,109,"8,799",5,"1,526",2.0,110.0,7,"1,636",0.0,0.0,39,2017
NUEVO LEÓN,"7,903","5,477",531,794,11.0,154.0,542,948,0.0,0.0,39,2017
CHIAPAS,"2,708","2,914",510,358,224.0,575.0,734,933,2.0,7.0,39,2017
VERACRUZ,"15,107","3,949","1,374",663,260.0,192.0,"1,634",855,13.0,0.0,39,2017
JALISCO,"9,129","5,413",818,432,147.0,56.0,965,488,1.0,0.0,39,2017
TAMAULIPAS,"4,436","3,453",406,342,14.0,27.0,420,369,1.0,0.0,39,2017
GUERRERO,"8,262","1,421","1,169",178,870.0,132.0,"2,039",310,14.0,0.0,39,2017
HIDALGO,625,693,65,262,5.0,3.0,70,265,0.0,0.0,39,2017
PUEBLA,"1,636","1,381",189,242,7.0,17.0,196,259,0.0,2.0,39,2017
MÉXICO,"1,136","1,058",271,218,8.0,7.0,279,225,0.0,0.0,39,2017
MICHOACÁN,"3,712","1,292",816,205,46.0,17.0,862,222,0.0,0.0,39,2017
MORELOS,"4,787","2,569",105,50,250.0,109.0,355,159,5.0,3.0,39,2017
QUINTANA ROO,"2,180",708,140,82,65.0,28.0,205,110,2.0,1.0,39,2017
DURANGO,496,214,214,92,0.0,3.0,214,95,0.0,0.0,39,2017
YUCATÁN,"3,376","1,155",128,67,63.0,26.0,191,93,3.0,0.0,39,2017
SONORA,879,817,103,76,25.0,11.0,128,87,1.0,3.0,39,2017
