Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
OAXACA,"1,953","4,917",88,169,17.0,119,105,288,3.0,7.0,49,2018
TAMAULIPAS,"5,323","1,833",481,180,42.0,20,523,200,1.0,1.0,49,2018
BAJA CALIFORNIA SUR,576,"1,733",30,136,2.0,33,32,169,1.0,0.0,49,2018
QUINTANA ROO,862,"1,476",93,130,36.0,36,129,166,1.0,0.0,49,2018
HIDALGO,949,431,404,134,7.0,5,411,139,0.0,0.0,49,2018
PUEBLA,"2,106",767,460,127,44.0,1,504,128,5.0,0.0,49,2018
GUERRERO,"1,753","1,912",202,63,158.0,53,360,116,2.0,2.0,49,2018
MÉXICO,"1,613",723,345,111,8.0,1,353,112,0.0,0.0,49,2018
SINALOA,"1,629","2,140",70,97,8.0,7,78,104,0.0,0.0,49,2018
NAYARIT,"2,550","1,185",70,66,21.0,25,91,91,1.0,1.0,49,2018
MORELOS,"3,359","1,524",57,17,146.0,62,203,79,5.0,0.0,49,2018
TABASCO,895,"1,066",55,51,32.0,28,87,79,1.0,0.0,49,2018
COAHUILA,"3,080",866,54,57,36.0,12,90,69,3.0,3.0,49,2018
COLIMA,"1,372","1,418",39,38,11.0,18,50,56,0.0,0.0,49,2018
GUANAJUATO,"20,326",918,"3,815",38,302.0,1,"4,117",39,14.0,0.0,49,2018
SONORA,"1,313",949,145,22,13.0,1,158,23,4.0,0.0,49,2018
YUCATÁN,"1,381","1,089",75,11,35.0,4,110,15,1.0,0.0,49,2018
DURANGO,982,70,356,7,12.0,0,368,7,1.0,0.0,49,2018
BAJA CALIFORNIA,159,85,11,4,0.0,0,11,4,0.0,0.0,49,2018
ZACATECAS,29,24,0,3,0.0,0,0,3,0.0,0.0,49,2018
QUERÉTARO,205,36,38,2,0.0,0,38,2,0.0,0.0,49,2018
AGUASCALIENTES,17,17,4,0,0.0,0,4,0,0.0,0.0,49,2018
CAMPECHE,497,348,5,0,5.0,0,10,0,0.0,0.0,49,2018
CHIHUAHUA,57,16,9,0,1.0,0,10,0,0.0,0.0,49,2018
CD MÉXICO,156,200,0,0,0.0,0,0,0,0.0,0.0,49,2018
TLAXCALA,12,11,0,0,0.0,0,0,0,0.0,0.0,49,2018
GUANAJUATO,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
NUEVO LEÓN,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
VERACRUZ,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
CHIAPAS,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
JALISCO,44.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
TAMAULIPAS,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
PUEBLA,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
MÉXICO,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
HIDALGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
DURANGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
GUERRERO,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
MICHOACÁN,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
MORELOS,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
SONORA,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
QUINTANA ROO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
SAN LUIS POTOSÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
COAHUILA,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
YUCATÁN,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
OAXACA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
NAYARIT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
TABASCO,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
SINALOA,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
COLIMA,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
QUERÉTARO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
BAJA CALIFORNIA SUR,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
BAJA CALIFORNIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
CHIHUAHUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
CAMPECHE,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
AGUASCALIENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
DISTRITO FEDERAL,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
TLAXCALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
ZACATECAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2018
CHIAPAS,949,"1,509",124.0,69.0,155.0,474.0,279.0,543.0,0.0,2.0,22,2018
JALISCO,"1,499","1,130",83.0,73.0,13.0,3.0,96.0,76.0,0.0,0.0,22,2018
VERACRUZ,"1,166","1,258",115.0,37.0,46.0,11.0,161.0,48.0,0.0,0.0,22,2018
GUERRERO,630,466,67.0,9.0,52.0,9.0,119.0,18.0,0.0,0.0,22,2018
MICHOACÁN,488,389,74.0,10.0,8.0,1.0,82.0,11.0,0.0,1.0,22,2018
TAMAULIPAS,835,485,82.0,10.0,6.0,1.0,88.0,11.0,0.0,0.0,22,2018
MÉXICO,276,132,53.0,10.0,1.0,0.0,54.0,10.0,0.0,0.0,22,2018
SAN LUIS POTOSÍ,195,131,28.0,10.0,0.0,0.0,28.0,10.0,0.0,0.0,22,2018
QUINTANA ROO,291,328,32.0,3.0,10.0,1.0,42.0,4.0,1.0,0.0,22,2018
COLIMA,398,377,17.0,0.0,5.0,3.0,22.0,3.0,0.0,0.0,22,2018
NAYARIT,838,184,37.0,1.0,10.0,2.0,47.0,3.0,0.0,0.0,22,2018
GUANAJUATO,23,380,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,22,2018
HIDALGO,95,72,11.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,22,2018
NUEVO LEÓN,"1,801",478,151.0,1.0,4.0,1.0,155.0,2.0,0.0,0.0,22,2018
PUEBLA,463,127,42.0,2.0,7.0,0.0,49.0,2.0,1.0,0.0,22,2018
MORELOS,720,426,27.0,0.0,40.0,1.0,67.0,1.0,0.0,0.0,22,2018
OAXACA,405,355,9.0,1.0,4.0,0.0,13.0,1.0,0.0,0.0,22,2018
SINALOA,355,296,30.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,22,2018
AGUASCALIENTES,5,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22,2018
BAJA CALIFORNIA,62,26,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22,2018
BAJA CALIFORNIA SUR,116,146,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,22,2018
CAMPECHE,142,114,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,22,2018
COAHUILA,96,48,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,22,2018
CHIHUAHUA,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2018
DISTRITO FEDERAL,47,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2018
DURANGO,26,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2018
QUERÉTARO,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2018
SONORA,380,159,27.0,0.0,4.0,0.0,31.0,0.0,1.0,0.0,22,2018
TABASCO,335,209,26.0,0.0,14.0,0.0,40.0,0.0,0.0,0.0,22,2018
TLAXCALA,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2018
YUCATÁN,341,287,29.0,0.0,10.0,0.0,39.0,0.0,0.0,0.0,22,2018
ZACATECAS,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2018
CHIAPAS,"1,125","1,753",149.0,90.0,173.0,525.0,322.0,615.0,0.0,2.0,23,2018
JALISCO,"1,679","1,276",115.0,85.0,13.0,4.0,128.0,89.0,0.0,0.0,23,2018
VERACRUZ,"1,284","1,386",122.0,61.0,50.0,15.0,172.0,76.0,0.0,0.0,23,2018
GUERRERO,662,495,69.0,9.0,60.0,10.0,129.0,19.0,0.0,0.0,23,2018
MÉXICO,308,154,67.0,18.0,1.0,0.0,68.0,18.0,0.0,0.0,23,2018
TAMAULIPAS,899,515,93.0,12.0,6.0,4.0,99.0,16.0,0.0,0.0,23,2018
SAN LUIS POTOSÍ,221,157,28.0,14.0,0.0,0.0,28.0,14.0,0.0,0.0,23,2018
MICHOACÁN,519,440,74.0,10.0,8.0,1.0,82.0,11.0,0.0,1.0,23,2018
NAYARIT,891,194,42.0,2.0,12.0,3.0,54.0,5.0,0.0,0.0,23,2018
QUINTANA ROO,312,358,36.0,4.0,10.0,1.0,46.0,5.0,1.0,0.0,23,2018
COLIMA,423,404,23.0,0.0,5.0,3.0,28.0,3.0,0.0,0.0,23,2018
GUANAJUATO,26,404,5.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,23,2018
PUEBLA,505,147,49.0,3.0,7.0,0.0,56.0,3.0,1.0,0.0,23,2018
HIDALGO,108,79,12.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,23,2018
MORELOS,770,458,29.0,0.0,41.0,2.0,70.0,2.0,0.0,0.0,23,2018
NUEVO LEÓN,"1,908",520,157.0,1.0,4.0,1.0,161.0,2.0,0.0,0.0,23,2018
SINALOA,363,312,31.0,2.0,0.0,0.0,31.0,2.0,0.0,0.0,23,2018
OAXACA,447,402,12.0,1.0,4.0,0.0,16.0,1.0,0.0,0.0,23,2018
AGUASCALIENTES,7,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,2018
BAJA CALIFORNIA,68,30,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23,2018
BAJA CALIFORNIA SUR,124,149,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,23,2018
CAMPECHE,150,123,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,23,2018
COAHUILA,102,52,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,23,2018
CHIHUAHUA,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2018
DISTRITO FEDERAL,49,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2018
DURANGO,26,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2018
QUERÉTARO,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2018
SONORA,421,172,27.0,0.0,4.0,0.0,31.0,0.0,1.0,0.0,23,2018
TABASCO,360,218,28.0,0.0,16.0,0.0,44.0,0.0,0.0,0.0,23,2018
TLAXCALA,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2018
YUCATÁN,364,322,32.0,0.0,10.0,0.0,42.0,0.0,0.0,0.0,23,2018
ZACATECAS,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2018
CHIAPAS,413,898.0,50.0,37.0,70.0,295.0,120.0,332.0,0.0,1.0,16,2018
JALISCO,"1,032",659.0,49.0,23.0,11.0,3.0,60.0,26.0,0.0,0.0,16,2018
VERACRUZ,778,789.0,82.0,11.0,36.0,6.0,118.0,17.0,0.0,0.0,16,2018
GUERRERO,448,329.0,53.0,7.0,31.0,7.0,84.0,14.0,0.0,0.0,16,2018
MICHOACÁN,358,257.0,65.0,10.0,6.0,0.0,71.0,10.0,0.0,0.0,16,2018
MÉXICO,107,78.0,14.0,7.0,0.0,0.0,14.0,7.0,0.0,0.0,16,2018
COLIMA,302,262.0,9.0,0.0,2.0,3.0,11.0,3.0,0.0,0.0,16,2018
TAMAULIPAS,604,292.0,60.0,2.0,5.0,1.0,65.0,3.0,0.0,0.0,16,2018
GUANAJUATO,11,196.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16,2018
NUEVO LEÓN,"1,334",269.0,99.0,1.0,1.0,1.0,100.0,2.0,0.0,0.0,16,2018
QUINTANA ROO,208,216.0,21.0,1.0,7.0,1.0,28.0,2.0,1.0,0.0,16,2018
HIDALGO,61,48.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,16,2018
MORELOS,532,265.0,18.0,0.0,29.0,1.0,47.0,1.0,0.0,0.0,16,2018
NAYARIT,510,113.0,22.0,0.0,6.0,1.0,28.0,1.0,0.0,0.0,16,2018
PUEBLA,302,52.0,26.0,1.0,3.0,0.0,29.0,1.0,0.0,0.0,16,2018
SINALOA,283,237.0,26.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,16,2018
AGUASCALIENTES,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2018
BAJA CALIFORNIA,38,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,2018
BAJA CALIFORNIA SUR,87,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2018
CAMPECHE,109,57.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16,2018
COAHUILA,71,35.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16,2018
CHIHUAHUA,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2018
DISTRITO FEDERAL,33,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2018
DURANGO,14,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2018
OAXACA,259,165.0,6.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,16,2018
QUERÉTARO,8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2018
SAN LUIS POTOSÍ,107,57.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16,2018
SONORA,215,118.0,18.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,16,2018
TABASCO,240,148.0,19.0,0.0,10.0,0.0,29.0,0.0,0.0,0.0,16,2018
TLAXCALA,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2018
YUCATÁN,224,176.0,18.0,0.0,7.0,0.0,25.0,0.0,0.0,0.0,16,2018
ZACATECAS,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2018
CHIAPAS,477,975.0,63.0,40.0,84.0,318.0,147.0,358.0,0.0,1.0,17,2018
JALISCO,"1,094",729.0,52.0,26.0,11.0,3.0,63.0,29.0,0.0,0.0,17,2018
VERACRUZ,858,878.0,86.0,17.0,38.0,7.0,124.0,24.0,0.0,0.0,17,2018
GUERRERO,482,352.0,54.0,8.0,32.0,7.0,86.0,15.0,0.0,0.0,17,2018
MICHOACÁN,378,282.0,68.0,10.0,6.0,0.0,74.0,10.0,0.0,0.0,17,2018
MÉXICO,126,89.0,20.0,7.0,1.0,0.0,21.0,7.0,0.0,0.0,17,2018
TAMAULIPAS,632,330.0,60.0,4.0,5.0,1.0,65.0,5.0,0.0,0.0,17,2018
COLIMA,321,280.0,10.0,0.0,2.0,3.0,12.0,3.0,0.0,0.0,17,2018
QUINTANA ROO,219,232.0,24.0,2.0,8.0,1.0,32.0,3.0,1.0,0.0,17,2018
GUANAJUATO,11,242.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,17,2018
NUEVO LEÓN,"1,442",294.0,115.0,1.0,1.0,1.0,116.0,2.0,0.0,0.0,17,2018
HIDALGO,63,52.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,17,2018
MORELOS,565,288.0,19.0,0.0,31.0,1.0,50.0,1.0,0.0,0.0,17,2018
NAYARIT,572,123.0,23.0,0.0,7.0,1.0,30.0,1.0,0.0,0.0,17,2018
OAXACA,279,184.0,6.0,1.0,2.0,0.0,8.0,1.0,0.0,0.0,17,2018
PUEBLA,330,55.0,30.0,1.0,4.0,0.0,34.0,1.0,0.0,0.0,17,2018
SINALOA,292,246.0,26.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,17,2018
AGUASCALIENTES,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2018
BAJA CALIFORNIA,44,14.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17,2018
BAJA CALIFORNIA SUR,92,118.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17,2018
CAMPECHE,113,65.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17,2018
COAHUILA,73,36.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17,2018
CHIHUAHUA,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2018
DISTRITO FEDERAL,37,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2018
DURANGO,15,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2018
QUERÉTARO,8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2018
SAN LUIS POTOSÍ,121,68.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,17,2018
SONORA,243,121.0,20.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,17,2018
TABASCO,260,157.0,21.0,0.0,10.0,0.0,31.0,0.0,0.0,0.0,17,2018
TLAXCALA,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2018
YUCATÁN,242,188.0,19.0,0.0,7.0,0.0,26.0,0.0,0.0,0.0,17,2018
ZACATECAS,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2018
CHIAPAS,"1,912","3,254",214.0,235.0,308.0,866.0,308.0,"1,101",6.0,10.0,28,2018
VERACRUZ,"1,896","2,109",238.0,145.0,78.0,34.0,78.0,179,2.0,0.0,28,2018
JALISCO,"2,582","2,002",159.0,133.0,15.0,18.0,15.0,151,0.0,0.0,28,2018
SAN LUIS POTOSÍ,330,355,48.0,68.0,0.0,0.0,0.0,68,0.0,0.0,28,2018
MICHOACÁN,761,618,95.0,49.0,9.0,2.0,9.0,51,0.0,1.0,28,2018
MÉXICO,512,254,105.0,42.0,1.0,1.0,1.0,43,0.0,0.0,28,2018
TAMAULIPAS,"1,417",713,159.0,36.0,11.0,5.0,11.0,41,0.0,1.0,28,2018
GUERRERO,935,704,102.0,10.0,87.0,16.0,87.0,26,2.0,0.0,28,2018
QUINTANA ROO,497,569,58.0,12.0,18.0,2.0,18.0,14,1.0,0.0,28,2018
NUEVO LEÓN,"2,526",723,237.0,6.0,9.0,5.0,9.0,11,1.0,0.0,28,2018
PUEBLA,711,226,91.0,9.0,12.0,0.0,12.0,9,2.0,0.0,28,2018
GUANAJUATO,166,525,71.0,8.0,1.0,0.0,1.0,8,0.0,0.0,28,2018
NAYARIT,"1,131",271,52.0,2.0,15.0,4.0,15.0,6,1.0,1.0,28,2018
OAXACA,689,742,21.0,5.0,6.0,1.0,6.0,6,1.0,1.0,28,2018
MORELOS,"1,242",596,44.0,0.0,58.0,5.0,58.0,5,4.0,0.0,28,2018
COLIMA,526,524,29.0,1.0,5.0,3.0,5.0,4,0.0,0.0,28,2018
HIDALGO,191,100,30.0,4.0,1.0,0.0,1.0,4,0.0,0.0,28,2018
SINALOA,421,380,35.0,2.0,0.0,0.0,0.0,2,0.0,0.0,28,2018
BAJA CALIFORNIA SUR,151,184,5.0,1.0,2.0,0.0,2.0,1,1.0,0.0,28,2018
TABASCO,532,284,40.0,1.0,20.0,0.0,20.0,1,0.0,0.0,28,2018
AGUASCALIENTES,7,10,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28,2018
BAJA CALIFORNIA,85,43,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28,2018
CAMPECHE,281,182,3.0,0.0,4.0,0.0,4.0,0,0.0,0.0,28,2018
COAHUILA,140,64,10.0,0.0,1.0,0.0,1.0,0,0.0,0.0,28,2018
CHIHUAHUA,5,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28,2018
DISTRITO FEDERAL,73,102,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28,2018
DURANGO,39,37,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28,2018
QUERÉTARO,14,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28,2018
SONORA,529,222,39.0,0.0,6.0,0.0,6.0,0,3.0,0.0,28,2018
TLAXCALA,9,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28,2018
YUCATÁN,591,533,44.0,0.0,18.0,0.0,18.0,0,0.0,0.0,28,2018
ZACATECAS,11,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28,2018
CHIAPAS,"1,990","3,542",229.0,255.0,332.0,944.0,561.0,"1,199",6.0,11.0,29,2018
VERACRUZ,"2,032","2,269",254.0,171.0,84.0,39.0,338.0,210,2.0,0.0,29,2018
JALISCO,"2,732","2,186",169.0,158.0,16.0,21.0,185.0,179,0.0,0.0,29,2018
SAN LUIS POTOSÍ,354,384,52.0,71.0,0.0,0.0,52.0,71,0.0,0.0,29,2018
MICHOACÁN,812,657,101.0,54.0,10.0,2.0,111.0,56,0.0,1.0,29,2018
MÉXICO,557,270,132.0,49.0,2.0,1.0,134.0,50,0.0,0.0,29,2018
TAMAULIPAS,"1,510",751,171.0,37.0,12.0,5.0,183.0,42,0.0,1.0,29,2018
GUERRERO,997,768,112.0,10.0,92.0,16.0,204.0,26,2.0,0.0,29,2018
MORELOS,"1,345",635,44.0,4.0,64.0,11.0,108.0,15,4.0,0.0,29,2018
QUINTANA ROO,527,612,67.0,13.0,20.0,2.0,87.0,15,1.0,0.0,29,2018
NUEVO LEÓN,"2,654",767,246.0,7.0,11.0,6.0,257.0,13,1.0,0.0,29,2018
PUEBLA,769,235,95.0,12.0,12.0,0.0,107.0,12,3.0,0.0,29,2018
GUANAJUATO,230,556,77.0,9.0,1.0,0.0,78.0,9,0.0,0.0,29,2018
OAXACA,737,823,25.0,6.0,6.0,1.0,31.0,7,1.0,1.0,29,2018
NAYARIT,"1,168",281,52.0,2.0,15.0,4.0,67.0,6,1.0,1.0,29,2018
COLIMA,541,552,29.0,2.0,5.0,3.0,34.0,5,0.0,0.0,29,2018
HIDALGO,213,103,39.0,4.0,1.0,0.0,40.0,4,0.0,0.0,29,2018
SINALOA,438,399,37.0,2.0,0.0,0.0,37.0,2,0.0,0.0,29,2018
BAJA CALIFORNIA SUR,156,201,5.0,1.0,2.0,0.0,7.0,1,1.0,0.0,29,2018
TABASCO,553,291,42.0,1.0,22.0,0.0,64.0,1,0.0,0.0,29,2018
AGUASCALIENTES,7,10,2.0,0.0,0.0,0.0,2.0,0,0.0,0.0,29,2018
BAJA CALIFORNIA,88,45,5.0,0.0,0.0,0.0,5.0,0,0.0,0.0,29,2018
CAMPECHE,305,198,4.0,0.0,4.0,0.0,8.0,0,0.0,0.0,29,2018
COAHUILA,151,69,10.0,0.0,1.0,0.0,11.0,0,0.0,0.0,29,2018
CHIHUAHUA,5,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29,2018
DISTRITO FEDERAL,79,104,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29,2018
DURANGO,42,37,2.0,0.0,0.0,0.0,2.0,0,0.0,0.0,29,2018
QUERÉTARO,14,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29,2018
SONORA,542,234,41.0,0.0,6.0,0.0,47.0,0,3.0,0.0,29,2018
TLAXCALA,9,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29,2018
YUCATÁN,658,582,48.0,0.0,19.0,0.0,67.0,0,0.0,0.0,29,2018
ZACATECAS,11,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29,2018
CHIAPAS,83.0,154.0,15.0,8.0,11.0,38.0,26.0,46.0,0.0,0.0,05,2018
JALISCO,324.0,195.0,15.0,6.0,6.0,1.0,21.0,7.0,0.0,0.0,05,2018
VERACRUZ,193.0,127.0,18.0,4.0,7.0,1.0,25.0,5.0,0.0,0.0,05,2018
MÉXICO,22.0,17.0,8.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,05,2018
MICHOACÁN,99.0,57.0,23.0,2.0,2.0,0.0,25.0,2.0,0.0,0.0,05,2018
PUEBLA,67.0,5.0,7.0,1.0,2.0,0.0,9.0,1.0,0.0,0.0,05,2018
MORELOS,144.0,49.0,7.0,0.0,15.0,1.0,22.0,1.0,0.0,0.0,05,2018
QUINTANA ROO,45.0,51.0,3.0,1.0,4.0,0.0,7.0,1.0,0.0,0.0,05,2018
SINALOA,143.0,88.0,6.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,05,2018
NUEVO LEÓN,336.0,44.0,30.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,05,2018
HIDALGO,10.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,05,2018
NAYARIT,120.0,23.0,11.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,05,2018
COLIMA,70.0,78.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,05,2018
GUANAJUATO,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
TAMAULIPAS,281.0,57.0,21.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,05,2018
DURANGO,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
GUERRERO,126.0,67.0,10.0,0.0,11.0,0.0,21.0,0.0,0.0,0.0,05,2018
SONORA,27.0,40.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,05,2018
SAN LUIS POTOSÍ,29.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,05,2018
COAHUILA,21.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,05,2018
YUCATÁN,80.0,42.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,05,2018
OAXACA,61.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
TABASCO,93.0,46.0,7.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,05,2018
QUERÉTARO,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
BAJA CALIFORNIA SUR,27.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
BAJA CALIFORNIA,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
