Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
YUCATÁN,"1,067","4,225",9,203,4,260,13,463,0.0,0.0,48,2019
SONORA,928,"2,400",22,313,1,75,23,388,0.0,0.0,48,2019
TAMAULIPAS,"1,791","5,096",171,260,19,92,190,352,1.0,0.0,48,2019
COLIMA,"1,382","2,757",36,123,18,142,54,265,0.0,1.0,48,2019
GUANAJUATO,913,"2,416",38,197,1,17,39,214,0.0,0.0,48,2019
SINALOA,"2,087","1,362",93,158,7,31,100,189,0.0,0.0,48,2019
COAHUILA,853,391,53,78,11,14,64,92,3.0,0.0,48,2019
CAMPECHE,345,"1,491",0,38,0,48,0,86,0.0,0.0,48,2019
BAJA CALIFORNIA SUR,"1,663",497,133,62,30,20,163,82,0.0,0.0,48,2019
ZACATECAS,24,203,3,62,0,2,3,64,0.0,0.0,48,2019
DURANGO,70,168,7,52,0,2,7,54,0.0,0.0,48,2019
MÉXICO,719,768,110,43,1,4,111,47,0.0,0.0,48,2019
CHIHUAHUA,16,192,0,33,0,6,0,39,0.0,0.0,48,2019
QUERÉTARO,36,182,2,29,0,1,2,30,0.0,0.0,48,2019
AGUASCALIENTES,17,69,0,14,0,2,0,16,0.0,0.0,48,2019
BAJA CALIFORNIA,84,117,4,3,0,0,4,3,0.0,0.0,48,2019
CIUDAD DE MÉXICO,196,569,0,0,0,0,0,0,0.0,0.0,48,2019
TLAXCALA,11,50,0,0,0,0,0,0,0.0,0.0,48,2019
JALISCO,"14,298","79,599","2,113","7,240",416,"3,805","2,529","11,045",6.0,25.0,49,2019
VERACRUZ,"15,055","49,266","2,064","8,490",431,"1,542","2,495","10,032",9.0,23.0,49,2019
CHIAPAS,"10,315","17,358",743,593,"2,525","1,619","3,268","2,212",39.0,22.0,49,2019
QUINTANA ROO,"1,476","9,836",130,815,36,850,166,"1,665",0.0,11.0,49,2019
OAXACA,"4,917","16,445",169,"1,034",119,596,288,"1,630",7.0,5.0,49,2019
PUEBLA,767,"6,984",127,"1,358",1,269,128,"1,627",0.0,5.0,49,2019
SAN LUIS POTOSÍ,"2,216","9,309",617,"1,472",30,91,647,"1,563",0.0,0.0,49,2019
MORELOS,"1,524","10,496",17,392,62,"1,011",79,"1,403",0.0,19.0,49,2019
MICHOACÁN,"2,001","5,224",290,"1,059",6,91,296,"1,150",1.0,1.0,49,2019
HIDALGO,431,"2,409",134,837,5,52,139,889,0.0,1.0,49,2019
TABASCO,"1,066","6,989",51,247,28,597,79,844,0.0,9.0,49,2019
GUERRERO,"1,912","9,954",63,283,53,519,116,802,2.0,12.0,49,2019
NAYARIT,"1,185","6,032",66,249,25,385,91,634,1.0,1.0,49,2019
NUEVO LEÓN,"6,056","3,974",454,355,364,263,818,618,0.0,0.0,49,2019
YUCATÁN,"1,089","4,394",11,213,4,291,15,504,0.0,0.0,49,2019
SONORA,949,"2,510",22,335,1,79,23,414,0.0,0.0,49,2019
TAMAULIPAS,"1,833","5,512",180,264,20,108,200,372,1.0,0.0,49,2019
COLIMA,"1,418","2,863",38,129,18,147,56,276,0.0,1.0,49,2019
GUANAJUATO,918,"2,479",38,215,1,19,39,234,0.0,0.0,49,2019
SINALOA,"2,140","1,451",97,167,7,36,104,203,0.0,0.0,49,2019
COAHUILA,866,404,57,89,12,15,69,104,3.0,0.0,49,2019
CAMPECHE,348,"1,591",0,40,0,52,0,92,0.0,0.0,49,2019
BAJA CALIFORNIA SUR,"1,733",512,136,62,33,20,169,82,0.0,0.0,49,2019
ZACATECAS,24,208,3,62,0,2,3,64,0.0,0.0,49,2019
MÉXICO,723,787,111,51,1,4,112,55,0.0,0.0,49,2019
DURANGO,70,170,7,52,0,2,7,54,0.0,0.0,49,2019
CHIHUAHUA,16,192,0,34,0,6,0,40,0.0,0.0,49,2019
QUERÉTARO,36,193,2,32,0,1,2,33,0.0,0.0,49,2019
AGUASCALIENTES,17,70,0,14,0,2,0,16,0.0,0.0,49,2019
BAJA CALIFORNIA,85,119,4,4,0,0,4,4,0.0,0.0,49,2019
CIUDAD DE MÉXICO,200,573,0,0,0,0,0,0,0.0,0.0,49,2019
TLAXCALA,11,50,0,0,0,0,0,0,0.0,0.0,49,2019
AGUASCALIENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
BAJA CALIFORNIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
BAJA CALIFORNIA SUR,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
CAMPECHE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
COAHUILA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
COLIMA,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
CHIAPAS,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
CHIHUAHUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
CIUDAD DE MÉXICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
DURANGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
GUANAJUATO,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
GUERRERO,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
HIDALGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
JALISCO,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
MÉXICO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
MICHOACÁN,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
MORELOS,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
NAYARIT,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
NUEVO LEÓN,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
OAXACA,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
PUEBLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
QUERÉTARO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
QUINTANA ROO,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
SAN LUIS POTOSÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
SINALOA,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
SONORA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
TABASCO,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
TAMAULIPAS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
TLAXCALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
VERACRUZ,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
YUCATÁN,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
ZACATECAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2019
CHIAPAS,"1,509","2,487",69.0,154.0,474.0,378.0,543.0,532.0,3.0,6.0,22,2019
VERACRUZ,"1,258","3,245",37.0,346.0,11.0,125.0,48.0,471.0,0.0,1.0,22,2019
TABASCO,209,"1,926",0.0,143.0,0.0,155.0,0.0,298.0,0.0,3.0,22,2019
QUINTANA ROO**,328,"1,252",3.0,175.0,1.0,78.0,4.0,253.0,0.0,0.0,22,2019
JALISCO*,"1,130","2,359",73.0,176.0,3.0,50.0,76.0,226.0,0.0,0.0,22,2019
MICHOACÁN,389,930,10.0,138.0,1.0,11.0,11.0,149.0,1.0,0.0,22,2019
OAXACA,355,"1,023",1.0,44.0,0.0,33.0,1.0,77.0,0.0,0.0,22,2019
PUEBLA,127,227,2.0,49.0,0.0,7.0,2.0,56.0,0.0,0.0,22,2019
MORELOS,426,518,0.0,12.0,1.0,40.0,1.0,52.0,0.0,0.0,22,2019
SAN LUIS POTOSÍ,131,377,10.0,45.0,0.0,4.0,10.0,49.0,0.0,0.0,22,2019
GUERRERO,466,967,9.0,8.0,9.0,38.0,18.0,46.0,0.0,5.0,22,2019
TAMAULIPAS,485,552,10.0,34.0,1.0,7.0,11.0,41.0,1.0,0.0,22,2019
COLIMA,377,550,0.0,21.0,3.0,15.0,3.0,36.0,0.0,0.0,22,2019
NAYARIT*,184,306,1.0,16.0,2.0,10.0,3.0,26.0,0.0,0.0,22,2019
SINALOA,296,312,1.0,23.0,0.0,2.0,1.0,25.0,0.0,0.0,22,2019
CAMPECHE,114,146,0.0,7.0,0.0,9.0,0.0,16.0,0.0,0.0,22,2019
YUCATÁN**,287,434,0.0,7.0,0.0,3.0,0.0,10.0,0.0,0.0,22,2019
MÉXICO,132,174,10.0,8.0,0.0,0.0,10.0,8.0,0.0,0.0,22,2019
HIDALGO,72,84,2.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,22,2019
BAJA CALIFORNIA SUR,146,104,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,22,2019
NUEVO LEÓN,478,439,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,22,2019
COAHUILA,48,59,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22,2019
AGUASCALIENTES,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2019
BAJA CALIFORNIA,26,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2019
CHIHUAHUA,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2019
CIUDAD DE MÉXICO,68,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2019
DURANGO,28,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2019
GUANAJUATO,380,108,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22,2019
QUERÉTARO,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2019
SONORA,159,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2019
TLAXCALA,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2019
ZACATECAS,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2019
CHIAPAS*,"1,753","2,824",90.0,176.0,525.0,417.0,615.0,593.0,3.0,6.0,23,2019
VERACRUZ,"1,386","3,452",61.0,381.0,15.0,131.0,76.0,512.0,0.0,1.0,23,2019
TABASCO,218,"1,966",0.0,148.0,0.0,163.0,0.0,311.0,0.0,3.0,23,2019
QUINTANA ROO,358,"1,382",4.0,180.0,1.0,80.0,5.0,260.0,0.0,0.0,23,2019
JALISCO,"1,276","2,519",85.0,191.0,4.0,53.0,89.0,244.0,0.0,0.0,23,2019
MICHOACÁN,440,987,10.0,141.0,1.0,11.0,11.0,152.0,1.0,0.0,23,2019
OAXACA,402,"1,142",1.0,63.0,0.0,40.0,1.0,103.0,0.0,0.0,23,2019
MORELOS,458,589,0.0,15.0,2.0,49.0,2.0,64.0,0.0,0.0,23,2019
PUEBLA*,147,246,3.0,57.0,0.0,7.0,3.0,64.0,0.0,0.0,23,2019
GUERRERO,495,"1,074",9.0,9.0,10.0,45.0,19.0,54.0,0.0,5.0,23,2019
SAN LUIS POTOSÍ,157,414,14.0,50.0,0.0,4.0,14.0,54.0,0.0,0.0,23,2019
TAMAULIPAS,515,578,12.0,37.0,4.0,7.0,16.0,44.0,1.0,0.0,23,2019
COLIMA,404,582,0.0,22.0,3.0,15.0,3.0,37.0,0.0,0.0,23,2019
NAYARIT,194,322,2.0,17.0,3.0,12.0,5.0,29.0,0.0,0.0,23,2019
SINALOA,312,327,2.0,23.0,0.0,2.0,2.0,25.0,0.0,0.0,23,2019
CAMPECHE,123,161,0.0,7.0,0.0,11.0,0.0,18.0,0.0,0.0,23,2019
HIDALGO,79,111,2.0,16.0,0.0,0.0,2.0,16.0,0.0,0.0,23,2019
YUCATÁN,322,500,0.0,7.0,0.0,3.0,0.0,10.0,0.0,0.0,23,2019
MÉXICO,154,182,18.0,8.0,0.0,1.0,18.0,9.0,0.0,0.0,23,2019
NUEVO LEÓN,520,484,1.0,3.0,1.0,5.0,2.0,8.0,0.0,0.0,23,2019
BAJA CALIFORNIA SUR,149,114,0.0,4.0,0.0,3.0,0.0,7.0,0.0,0.0,23,2019
COAHUILA,52,64,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23,2019
AGUASCALIENTES,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2019
BAJA CALIFORNIA,30,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2019
CHIHUAHUA,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2019
CIUDAD DE MÉXICO,71,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2019
DURANGO,28,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2019
GUANAJUATO,404,122,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23,2019
QUERÉTARO,10,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2019
SONORA,172,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2019
TLAXCALA,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2019
ZACATECAS,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2019
CHIAPAS,898.0,"1,299",37.0,87.0,295.0,241.0,332.0,328.0,1.0,2.0,16,2019
VERACRUZ,789.0,"2,271",11.0,242.0,6.0,82.0,17.0,324.0,0.0,1.0,16,2019
TABASCO,148.0,"1,309",0.0,85.0,0.0,81.0,0.0,166.0,0.0,0.0,16,2019
JALISCO,659.0,"1,731",23.0,127.0,3.0,37.0,26.0,164.0,0.0,0.0,16,2019
QUINTANA ROO,216.0,815,1.0,121.0,1.0,41.0,2.0,162.0,0.0,0.0,16,2019
MICHOACÁN,257.0,721,10.0,100.0,0.0,9.0,10.0,109.0,0.0,0.0,16,2019
OAXACA,165.0,628,0.0,20.0,0.0,25.0,0.0,45.0,0.0,0.0,16,2019
COLIMA,262.0,438,0.0,18.0,3.0,11.0,3.0,29.0,0.0,0.0,16,2019
SAN LUIS POTOSÍ,57.0,224,0.0,25.0,0.0,2.0,0.0,27.0,0.0,0.0,16,2019
TAMAULIPAS,292.0,368,2.0,20.0,1.0,6.0,3.0,26.0,0.0,0.0,16,2019
SINALOA,237.0,215,1.0,21.0,0.0,2.0,1.0,23.0,0.0,0.0,16,2019
NAYARIT,113.0,208,0.0,13.0,1.0,9.0,1.0,22.0,0.0,0.0,16,2019
MORELOS,265.0,262,0.0,4.0,1.0,12.0,1.0,16.0,0.0,0.0,16,2019
GUERRERO,329.0,500,7.0,3.0,7.0,9.0,14.0,12.0,0.0,0.0,16,2019
YUCATÁN,176.0,230,0.0,4.0,0.0,6.0,0.0,10.0,0.0,0.0,16,2019
PUEBLA,52.0,104,1.0,4.0,0.0,2.0,1.0,6.0,0.0,0.0,16,2019
BAJA CALIFORNIA SUR,110.0,74,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,16,2019
CAMPECHE,57.0,60,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,16,2019
NUEVO LEÓN,269.0,272,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,16,2019
COAHUILA,35.0,26,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,2019
HIDALGO,48.0,51,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,16,2019
MÉXICO,78.0,107,7.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,16,2019
AGUASCALIENTES,6.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2019
BAJA CALIFORNIA,12.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2019
CHIHUAHUA,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2019
CIUDAD DE MÉXICO,47.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2019
DURANGO,19.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2019
GUANAJUATO,196.0,46,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16,2019
QUERÉTARO,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2019
SONORA,118.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2019
TLAXCALA,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2019
ZACATECAS,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2019
VERACRUZ,878.0,"2,377",17.0,263.0,7.0,87.0,24.0,350.0,0.0,1.0,17,2019
CHIAPAS,975.0,"1,399",40.0,90.0,318.0,259.0,358.0,349.0,1.0,2.0,17,2019
TABASCO,157.0,"1,431",0.0,94.0,0.0,91.0,0.0,185.0,0.0,0.0,17,2019
JALISCO,729.0,"1,812",26.0,138.0,3.0,39.0,29.0,177.0,0.0,0.0,17,2019
QUINTANA ROO,232.0,867,2.0,129.0,1.0,44.0,3.0,173.0,0.0,0.0,17,2019
MICHOACÁN,282.0,755,10.0,112.0,0.0,9.0,10.0,121.0,0.0,0.0,17,2019
OAXACA,184.0,663,1.0,23.0,0.0,28.0,1.0,51.0,0.0,0.0,17,2019
COLIMA,280.0,461,0.0,19.0,3.0,12.0,3.0,31.0,0.0,0.0,17,2019
SAN LUIS POTOSÍ,68.0,238,0.0,25.0,0.0,2.0,0.0,27.0,0.0,0.0,17,2019
TAMAULIPAS,330.0,393,4.0,21.0,1.0,6.0,5.0,27.0,0.0,0.0,17,2019
NAYARIT,123.0,222,0.0,14.0,1.0,9.0,1.0,23.0,0.0,0.0,17,2019
SINALOA,246.0,235,1.0,21.0,0.0,2.0,1.0,23.0,0.0,0.0,17,2019
MORELOS,288.0,290,0.0,4.0,1.0,13.0,1.0,17.0,0.0,0.0,17,2019
GUERRERO,352.0,534,8.0,3.0,7.0,11.0,15.0,14.0,0.0,0.0,17,2019
YUCATÁN,188.0,252,0.0,4.0,0.0,6.0,0.0,10.0,0.0,0.0,17,2019
PUEBLA,55.0,114,1.0,5.0,0.0,2.0,1.0,7.0,0.0,0.0,17,2019
CAMPECHE,65.0,61,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,17,2019
BAJA CALIFORNIA SUR,118.0,75,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,17,2019
NUEVO LEÓN,294.0,297,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,17,2019
COAHUILA,36.0,28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17,2019
HIDALGO,52.0,53,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,17,2019
MÉXICO,89.0,117,7.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,17,2019
AGUASCALIENTES,6.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2019
BAJA CALIFORNIA,14.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2019
CHIHUAHUA,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2019
CIUDAD DE MÉXICO,51.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2019
DURANGO,24.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2019
GUANAJUATO,242.0,53,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17,2019
QUERÉTARO,9.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2019
SONORA,121.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2019
TLAXCALA,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2019
ZACATECAS,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2019
VERACRUZ,"2,109","5,859",145.0,859.0,34.0,187.0,179,"1,046",0.0,1.0,28,2019
CHIAPAS,"3,254","5,384",235.0,299.0,866.0,654.0,"1,101",953,10.0,9.0,28,2019
JALISCO,"2,002","4,007",133.0,393.0,18.0,106.0,151,499,0.0,0.0,28,2019
QUINTANA ROO,569,"1,911",12.0,239.0,2.0,113.0,14,352,0.0,1.0,28,2019
TABASCO,284,"2,235",1.0,167.0,0.0,179.0,1,346,0.0,4.0,28,2019
OAXACA,742,"2,167",5.0,211.0,1.0,68.0,6,279,1.0,0.0,28,2019
MICHOACÁN,618,"1,249",49.0,182.0,2.0,15.0,51,197,1.0,0.0,28,2019
PUEBLA,226,559,9.0,150.0,0.0,14.0,9,164,0.0,0.0,28,2019
MORELOS,596,"1,421",0.0,45.0,5.0,118.0,5,163,0.0,0.0,28,2019
GUERRERO,704,"1,911",10.0,45.0,16.0,106.0,26,151,0.0,5.0,28,2019
SAN LUIS POTOSÍ,355,762,68.0,104.0,0.0,5.0,68,109,0.0,0.0,28,2019
TAMAULIPAS,713,749,36.0,41.0,5.0,9.0,41,50,1.0,0.0,28,2019
NAYARIT,271,435,2.0,24.0,4.0,20.0,6,44,1.0,0.0,28,2019
COLIMA,524,703,1.0,27.0,3.0,16.0,4,43,0.0,0.0,28,2019
HIDALGO,100,197,4.0,39.0,0.0,0.0,4,39,0.0,0.0,28,2019
SINALOA,380,382,2.0,25.0,0.0,2.0,2,27,0.0,0.0,28,2019
CAMPECHE,182,237,0.0,9.0,0.0,17.0,0,26,0.0,0.0,28,2019
NUEVO LEÓN,723,740,6.0,5.0,5.0,9.0,11,14,0.0,0.0,28,2019
YUCATÁN,533,814,0.0,9.0,0.0,4.0,0,13,0.0,0.0,28,2019
GUANAJUATO,525,305,8.0,12.0,0.0,0.0,8,12,0.0,0.0,28,2019
MÉXICO,254,233,42.0,8.0,1.0,2.0,43,10,0.0,0.0,28,2019
BAJA CALIFORNIA SUR,184,132,1.0,4.0,0.0,3.0,1,7,0.0,0.0,28,2019
COAHUILA,64,93,0.0,0.0,0.0,1.0,0,1,0.0,0.0,28,2019
AGUASCALIENTES,10,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28,2019
BAJA CALIFORNIA,43,18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28,2019
CHIHUAHUA,6,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28,2019
CIUDAD DE MÉXICO,102,119,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28,2019
DURANGO,37,17,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28,2019
QUERÉTARO,11,14,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28,2019
SONORA,222,169,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28,2019
TLAXCALA,3,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28,2019
ZACATECAS,2,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,28,2019
CHIAPAS,"3,542","5,850",255.0,379.0,944.0,820.0,"1,199","1,199",11.0,9.0,29,2019
VERACRUZ,"2,269","6,794",171.0,967.0,39.0,209.0,210,"1,176",0.0,1.0,29,2019
JALISCO,"2,186","4,452",158.0,457.0,21.0,124.0,179,581,0.0,0.0,29,2019
QUINTANA ROO,612,"2,019",13.0,260.0,2.0,121.0,15,381,0.0,1.0,29,2019
TABASCO,291,"2,292",1.0,169.0,0.0,179.0,1,348,0.0,4.0,29,2019
OAXACA,823,"2,418",6.0,211.0,1.0,69.0,7,280,1.0,0.0,29,2019
MORELOS,635,"1,737",4.0,54.0,11.0,164.0,15,218,0.0,0.0,29,2019
MICHOACÁN,657,"1,302",54.0,191.0,2.0,15.0,56,206,1.0,0.0,29,2019
GUERRERO,768,"2,161",10.0,53.0,16.0,123.0,26,176,0.0,5.0,29,2019
PUEBLA,235,648,12.0,151.0,0.0,14.0,12,165,0.0,0.0,29,2019
SAN LUIS POTOSÍ,384,822,71.0,123.0,0.0,5.0,71,128,0.0,0.0,29,2019
TAMAULIPAS,751,783,37.0,46.0,5.0,9.0,42,55,1.0,0.0,29,2019
NAYARIT,281,457,2.0,24.0,4.0,24.0,6,48,1.0,0.0,29,2019
COLIMA,552,735,2.0,28.0,3.0,16.0,5,44,0.0,0.0,29,2019
HIDALGO,103,207,4.0,43.0,0.0,0.0,4,43,0.0,0.0,29,2019
SINALOA,399,389,2.0,25.0,0.0,2.0,2,27,0.0,0.0,29,2019
CAMPECHE,198,261,0.0,9.0,0.0,17.0,0,26,0.0,0.0,29,2019
NUEVO LEÓN,767,782,7.0,8.0,6.0,10.0,13,18,0.0,0.0,29,2019
GUANAJUATO,556,343,9.0,14.0,0.0,0.0,9,14,0.0,0.0,29,2019
YUCATÁN,582,874,0.0,10.0,0.0,4.0,0,14,0.0,0.0,29,2019
MÉXICO,270,254,49.0,8.0,1.0,2.0,50,10,0.0,0.0,29,2019
BAJA CALIFORNIA SUR,201,134,1.0,4.0,0.0,3.0,1,7,0.0,0.0,29,2019
COAHUILA,69,98,0.0,0.0,0.0,1.0,0,1,0.0,0.0,29,2019
AGUASCALIENTES,10,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,29,2019
BAJA CALIFORNIA,45,20,0.0,0.0,0.0,0.0,0,0,0.0,0.0,29,2019
CHIHUAHUA,6,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,29,2019
CIUDAD DE MÉXICO,104,131,0.0,0.0,0.0,0.0,0,0,0.0,0.0,29,2019
DURANGO,37,17,0.0,0.0,0.0,0.0,0,0,0.0,0.0,29,2019
QUERÉTARO,14,15,0.0,0.0,0.0,0.0,0,0,0.0,0.0,29,2019
SONORA,234,180,0.0,0.0,0.0,0.0,0,0,0.0,0.0,29,2019
TLAXCALA,3,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,29,2019
ZACATECAS,3,11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,29,2019
JALISCO,"14,917","81,188","2,210","7,713",441,"4,014","2,651","11,727",6.0,49.0,52,2019
VERACRUZ,"15,895","51,197","2,239","9,195",467,"1,707","2,706","10,902",12.0,37.0,52,2019
CHIAPAS,"10,545","17,711",760,595,"2,599","1,646","3,359","2,241",40.0,22.0,52,2019
QUINTANA ROO,"1,609","10,860",163,913,41,"1,037",204,"1,950",0.0,13.0,52,2019
OAXACA,"5,111","16,963",179,"1,054",125,624,304,"1,678",7.0,6.0,52,2019
PUEBLA,785,"7,115",129,"1,365",1,288,130,"1,653",0.0,5.0,52,2019
SAN LUIS POTOSÍ,"2,253","9,744",630,"1,507",30,104,660,"1,611",0.0,0.0,52,2019
MORELOS,"1,575","10,828",19,393,79,"1,027",98,"1,420",0.0,26.0,52,2019
MICHOACÁN,"2,099","5,443",312,"1,122",9,115,321,"1,237",2.0,1.0,52,2019
