Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
BAJA CALIFORNIA,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2021
CAMPECHE,159,7.0,2.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,05,2021
COAHUILA,11,43.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,05,2021
CHIHUAHUA,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2021
CIUDAD DE MÉXICO,17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2021
DURANGO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2021
GUANAJUATO,31,14.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,05,2021
HIDALGO,36,3.0,8.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,05,2021
QUERÉTARO,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2021
QUINTANA ROO,603,49.0,46.0,0.0,51.0,0.0,97.0,0.0,0.0,0.0,05,2021
SONORA,48,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,05,2021
TABASCO,668,36.0,14.0,0.0,63.0,0.0,77.0,0.0,0.0,0.0,05,2021
TLAXCALA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2021
YUCATÁN,283,30.0,20.0,0.0,31.0,0.0,51.0,0.0,0.0,0.0,05,2021
ZACATECAS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2021
MORELOS,"1,022","1,466",52,179.0,64.0,102.0,116,281.0,0.0,0.0,29,2021
VERACRUZ,"5,710","1,295",724,153.0,210.0,60.0,934,213.0,1.0,0.0,29,2021
GUERRERO,"3,418","1,238",77,85.0,184.0,90.0,261,175.0,0.0,1.0,29,2021
OAXACA,"1,552","1,264",26,55.0,32.0,58.0,58,113.0,2.0,2.0,29,2021
MÉXICO,393,294,39,82.0,0.0,8.0,39,90.0,0.0,0.0,29,2021
MICHOACÁN,"3,708",849,616,68.0,55.0,22.0,671,90.0,0.0,1.0,29,2021
COLIMA,829,696,33,37.0,37.0,46.0,70,83.0,2.0,0.0,29,2021
JALISCO,"6,796","2,016","1,014",55.0,189.0,15.0,"1,203",70.0,1.0,1.0,29,2021
CHIAPAS,"1,199",716,40,17.0,89.0,35.0,129,52.0,0.0,0.0,29,2021
SAN LUIS POTOSÍ,"1,721",437,275,46.0,13.0,1.0,288,47.0,0.0,0.0,29,2021
PUEBLA,900,344,149,33.0,17.0,6.0,166,39.0,0.0,0.0,29,2021
SINALOA,584,284,49,15.0,26.0,20.0,75,35.0,0.0,0.0,29,2021
NAYARIT,"2,155",343,32,9.0,256.0,10.0,288,19.0,2.0,0.0,29,2021
TABASCO,"2,846",353,109,5.0,274.0,10.0,383,15.0,8.0,0.0,29,2021
TAMAULIPAS,"3,191",920,128,4.0,49.0,5.0,177,9.0,0.0,0.0,29,2021
GUANAJUATO,192,189,6,6.0,1.0,0.0,7,6.0,0.0,0.0,29,2021
CAMPECHE,628,107,10,3.0,28.0,2.0,38,5.0,0.0,0.0,29,2021
NUEVO LEÓN,332,465,23,5.0,8.0,0.0,31,5.0,0.0,0.0,29,2021
BAJA CALIFORNIA SUR,49,36,4,1.0,0.0,1.0,4,2.0,0.0,0.0,29,2021
QUINTANA ROO,"1,528",414,106,1.0,107.0,0.0,213,1.0,0.0,0.0,29,2021
SONORA,145,47,3,1.0,0.0,0.0,3,1.0,0.0,0.0,29,2021
YUCATÁN,936,227,46,0.0,91.0,1.0,137,1.0,1.0,0.0,29,2021
ZACATECAS,6,3,1,1.0,0.0,0.0,1,1.0,0.0,0.0,29,2021
AGUASCALIENTES,10,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2021
BAJA CALIFORNIA,13,11,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2021
COAHUILA,42,146,0,0.0,2.0,0.0,2,0.0,0.0,0.0,29,2021
CHIHUAHUA,8,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2021
CIUDAD DE MÉXICO,36,39,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2021
DURANGO,6,10,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2021
HIDALGO,594,81,235,0.0,15.0,0.0,250,0.0,0.0,0.0,29,2021
QUERÉTARO,173,30,77,0.0,1.0,0.0,78,0.0,0.0,0.0,29,2021
TLAXCALA,9,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29,2021
MORELOS,912,"1,312",43.0,157.0,63.0,85.0,106,242.0,0.0,0.0,28,2021
VERACRUZ,"5,564","1,196",713.0,124.0,206.0,57.0,919,181.0,1.0,0.0,28,2021
GUERRERO,"3,287","1,173",75.0,79.0,184.0,78.0,259,157.0,0.0,1.0,28,2021
OAXACA,"1,511","1,153",23.0,48.0,29.0,50.0,52,98.0,2.0,2.0,28,2021
MÉXICO,380,283,39.0,79.0,0.0,7.0,39,86.0,0.0,0.0,28,2021
MICHOACÁN,"3,394",796,389.0,64.0,42.0,21.0,431,85.0,0.0,1.0,28,2021
COLIMA,805,652,32.0,35.0,36.0,44.0,68,79.0,2.0,0.0,28,2021
JALISCO,"6,204","1,858",910.0,51.0,168.0,15.0,"1,078",66.0,1.0,1.0,28,2021
CHIAPAS,"1,168",662,40.0,15.0,83.0,34.0,123,49.0,0.0,0.0,28,2021
SAN LUIS POTOSÍ,"1,563",391,275.0,44.0,13.0,1.0,288,45.0,0.0,0.0,28,2021
SINALOA,567,273,48.0,15.0,26.0,20.0,74,35.0,0.0,0.0,28,2021
PUEBLA,823,294,107.0,28.0,14.0,4.0,121,32.0,0.0,0.0,28,2021
NAYARIT,"2,065",321,28.0,9.0,242.0,10.0,270,19.0,2.0,0.0,28,2021
TABASCO,"2,824",340,109.0,5.0,273.0,10.0,382,15.0,8.0,0.0,28,2021
TAMAULIPAS,"2,981",851,104.0,4.0,47.0,5.0,151,9.0,0.0,0.0,28,2021
CAMPECHE,610,102,10.0,3.0,28.0,2.0,38,5.0,0.0,0.0,28,2021
NUEVO LEÓN,308,440,13.0,5.0,6.0,0.0,19,5.0,0.0,0.0,28,2021
GUANAJUATO,180,167,3.0,4.0,1.0,0.0,4,4.0,0.0,0.0,28,2021
BAJA CALIFORNIA SUR,48,35,4.0,1.0,0.0,1.0,4,2.0,0.0,0.0,28,2021
QUINTANA ROO,"1,487",398,103.0,1.0,106.0,0.0,209,1.0,0.0,0.0,28,2021
SONORA,141,43,3.0,1.0,0.0,0.0,3,1.0,0.0,0.0,28,2021
YUCATÁN,912,211,46.0,0.0,90.0,1.0,136,1.0,1.0,0.0,28,2021
ZACATECAS,6,3,1.0,1.0,0.0,0.0,1,1.0,0.0,0.0,28,2021
AGUASCALIENTES,10,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2021
BAJA CALIFORNIA,12,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2021
COAHUILA,41,131,0.0,0.0,2.0,0.0,2,0.0,0.0,0.0,28,2021
CHIHUAHUA,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2021
CIUDAD DE MÉXICO,36,35,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2021
DURANGO,5,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2021
HIDALGO,519,74,194.0,0.0,15.0,0.0,209,0.0,0.0,0.0,28,2021
QUERÉTARO,140,26,61.0,0.0,1.0,0.0,62,0.0,0.0,0.0,28,2021
TLAXCALA,9,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28,2021
VERACRUZ,"4,163",501.0,526.0,36.0,176.0,22.0,702.0,58.0,1.0,0.0,17,2021
COLIMA,579,384.0,22.0,25.0,25.0,31.0,47.0,56.0,2.0,0.0,17,2021
GUERRERO,"2,010",483.0,62.0,23.0,159.0,32.0,221.0,55.0,0.0,0.0,17,2021
MICHOACÁN,849,498.0,86.0,39.0,17.0,9.0,103.0,48.0,0.0,0.0,17,2021
JALISCO,"2,019",837.0,149.0,25.0,71.0,13.0,220.0,38.0,0.0,0.0,17,2021
MORELOS,452,286.0,8.0,16.0,39.0,10.0,47.0,26.0,0.0,0.0,17,2021
OAXACA,915,251.0,13.0,7.0,19.0,15.0,32.0,22.0,2.0,2.0,17,2021
SINALOA,478,172.0,35.0,9.0,24.0,13.0,59.0,22.0,0.0,0.0,17,2021
CHIAPAS,796,270.0,29.0,4.0,66.0,11.0,95.0,15.0,0.0,0.0,17,2021
MÉXICO,227,75.0,8.0,9.0,0.0,2.0,8.0,11.0,0.0,0.0,17,2021
TABASCO,"2,572",188.0,107.0,3.0,272.0,8.0,379.0,11.0,4.0,0.0,17,2021
NAYARIT,"1,333",172.0,19.0,4.0,182.0,5.0,201.0,9.0,1.0,0.0,17,2021
SAN LUIS POTOSÍ,663,139.0,65.0,7.0,6.0,0.0,71.0,7.0,0.0,0.0,17,2021
TAMAULIPAS,"1,990",341.0,24.0,3.0,36.0,4.0,60.0,7.0,0.0,0.0,17,2021
NUEVO LEÓN,175,164.0,0.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,17,2021
PUEBLA,241,88.0,17.0,2.0,5.0,2.0,22.0,4.0,0.0,0.0,17,2021
GUANAJUATO,104,59.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,17,2021
BAJA CALIFORNIA SUR,35,14.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,17,2021
CAMPECHE,480,44.0,8.0,0.0,27.0,1.0,35.0,1.0,0.0,0.0,17,2021
SONORA,100,14.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,17,2021
AGUASCALIENTES,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
BAJA CALIFORNIA,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
COAHUILA,31,71.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,17,2021
CHIHUAHUA,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
CIUDAD DE MÉXICO,29,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
DURANGO,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
HIDALGO,132,17.0,35.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,17,2021
QUERÉTARO,26,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,2021
QUINTANA ROO,"1,209",201.0,98.0,0.0,105.0,0.0,203.0,0.0,0.0,0.0,17,2021
TLAXCALA,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
YUCATÁN,625,109.0,43.0,0.0,84.0,0.0,127.0,0.0,1.0,0.0,17,2021
ZACATECAS,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021
COLIMA,560,363.0,22.0,25.0,22.0,30.0,44.0,55.0,1.0,0.0,16,2021
VERACRUZ,"4,019",457.0,519.0,27.0,168.0,21.0,687.0,48.0,0.0,0.0,16,2021
MICHOACÁN,798,483.0,82.0,38.0,17.0,8.0,99.0,46.0,0.0,0.0,16,2021
GUERRERO,"1,929",445.0,60.0,14.0,157.0,27.0,217.0,41.0,0.0,0.0,16,2021
JALISCO,"1,914",788.0,120.0,23.0,71.0,12.0,191.0,35.0,0.0,0.0,16,2021
MORELOS,430,236.0,8.0,14.0,37.0,8.0,45.0,22.0,0.0,0.0,16,2021
OAXACA,893,222.0,13.0,5.0,18.0,15.0,31.0,20.0,0.0,1.0,16,2021
SINALOA,474,158.0,35.0,8.0,23.0,12.0,58.0,20.0,0.0,0.0,16,2021
CHIAPAS,771,246.0,28.0,4.0,66.0,9.0,94.0,13.0,0.0,0.0,16,2021
MÉXICO,222,72.0,8.0,9.0,0.0,2.0,8.0,11.0,0.0,0.0,16,2021
NAYARIT,"1,290",166.0,19.0,4.0,179.0,5.0,198.0,9.0,0.0,0.0,16,2021
TABASCO,"2,544",174.0,106.0,2.0,269.0,6.0,375.0,8.0,0.0,0.0,16,2021
SAN LUIS POTOSÍ,615,133.0,48.0,7.0,4.0,0.0,52.0,7.0,0.0,0.0,16,2021
TAMAULIPAS,"1,915",321.0,22.0,3.0,35.0,4.0,57.0,7.0,0.0,0.0,16,2021
NUEVO LEÓN,169,146.0,0.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,16,2021
PUEBLA,225,81.0,16.0,2.0,5.0,2.0,21.0,4.0,0.0,0.0,16,2021
GUANAJUATO,100,54.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,16,2021
BAJA CALIFORNIA SUR,35,11.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,16,2021
CAMPECHE,473,42.0,8.0,0.0,27.0,1.0,35.0,1.0,0.0,0.0,16,2021
SONORA,98,12.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,16,2021
AGUASCALIENTES,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2021
BAJA CALIFORNIA,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2021
COAHUILA,31,67.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,16,2021
CHIHUAHUA,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2021
CIUDAD DE MÉXICO,29,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2021
DURANGO,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2021
HIDALGO,114,16.0,29.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,16,2021
QUERÉTARO,23,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,2021
QUINTANA ROO,"1,198",190.0,98.0,0.0,105.0,0.0,203.0,0.0,0.0,0.0,16,2021
TLAXCALA,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2021
YUCATÁN,611,100.0,43.0,0.0,83.0,0.0,126.0,0.0,0.0,0.0,16,2021
ZACATECAS,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2021
GUERRERO,"2,636",793,73.0,54.0,183.0,56.0,256.0,110.0,0.0,0.0,23,2021
VERACRUZ,"4,812",771,619.0,67.0,200.0,35.0,819.0,102.0,1.0,0.0,23,2021
MORELOS,626,748,14.0,66.0,49.0,35.0,63.0,101.0,0.0,0.0,23,2021
COLIMA,676,517,24.0,30.0,35.0,38.0,59.0,68.0,2.0,0.0,23,2021
MICHOACÁN,"1,762",657,153.0,49.0,24.0,16.0,177.0,65.0,0.0,0.0,23,2021
JALISCO,"3,528","1,248",462.0,38.0,111.0,15.0,573.0,53.0,0.0,0.0,23,2021
OAXACA,"1,128",578,20.0,25.0,28.0,26.0,48.0,51.0,2.0,2.0,23,2021
MÉXICO,309,174,24.0,41.0,0.0,2.0,24.0,43.0,0.0,0.0,23,2021
CHIAPAS,989,462,37.0,11.0,74.0,25.0,111.0,36.0,0.0,0.0,23,2021
SINALOA,517,212,43.0,11.0,25.0,17.0,68.0,28.0,0.0,0.0,23,2021
SAN LUIS POTOSÍ,"1,064",218,218.0,19.0,9.0,0.0,227.0,19.0,0.0,0.0,23,2021
TABASCO,"2,668",267,109.0,5.0,273.0,9.0,382.0,14.0,4.0,0.0,23,2021
NAYARIT,"1,597",231,24.0,7.0,215.0,6.0,239.0,13.0,1.0,0.0,23,2021
PUEBLA,455,153,48.0,8.0,8.0,3.0,56.0,11.0,0.0,0.0,23,2021
TAMAULIPAS,"2,311",606,31.0,4.0,38.0,4.0,69.0,8.0,0.0,0.0,23,2021
NUEVO LEÓN,220,295,1.0,5.0,2.0,0.0,3.0,5.0,0.0,0.0,23,2021
CAMPECHE,503,74,9.0,2.0,27.0,2.0,36.0,4.0,0.0,0.0,23,2021
BAJA CALIFORNIA SUR,38,28,3.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,23,2021
GUANAJUATO,132,108,2.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,23,2021
QUINTANA ROO,"1,271",294,99.0,1.0,105.0,0.0,204.0,1.0,0.0,0.0,23,2021
SONORA,124,28,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,23,2021
YUCATÁN,672,148,44.0,0.0,86.0,1.0,130.0,1.0,1.0,0.0,23,2021
ZACATECAS,5,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23,2021
AGUASCALIENTES,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2021
BAJA CALIFORNIA,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2021
COAHUILA,37,95,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,23,2021
CHIHUAHUA,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2021
CIUDAD DE MÉXICO,29,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2021
DURANGO,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2021
HIDALGO,233,37,67.0,0.0,2.0,0.0,69.0,0.0,0.0,0.0,23,2021
QUERÉTARO,108,16,48.0,0.0,1.0,0.0,49.0,0.0,0.0,0.0,23,2021
TLAXCALA,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2021
GUERRERO,"2,520",733,73.0,45.0,177.0,54.0,250.0,99.0,0.0,0.0,22,2021
VERACRUZ,"4,711",710,616.0,58.0,200.0,31.0,816.0,89.0,1.0,0.0,22,2021
MORELOS,583,646,9.0,49.0,47.0,29.0,56.0,78.0,0.0,0.0,22,2021
COLIMA,666,504,23.0,29.0,35.0,38.0,58.0,67.0,2.0,0.0,22,2021
MICHOACÁN,"1,488",623,127.0,49.0,21.0,15.0,148.0,64.0,0.0,0.0,22,2021
JALISCO,"3,119","1,163",395.0,35.0,100.0,15.0,495.0,50.0,0.0,0.0,22,2021
OAXACA,"1,091",502,19.0,24.0,27.0,25.0,46.0,49.0,2.0,2.0,22,2021
MÉXICO,286,150,24.0,35.0,0.0,2.0,24.0,37.0,0.0,0.0,22,2021
CHIAPAS,955,427,33.0,8.0,73.0,21.0,106.0,29.0,0.0,0.0,22,2021
SINALOA,504,200,41.0,10.0,25.0,17.0,66.0,27.0,0.0,0.0,22,2021
SAN LUIS POTOSÍ,979,184,192.0,16.0,9.0,0.0,201.0,16.0,0.0,0.0,22,2021
TABASCO,"2,658",252,109.0,5.0,273.0,9.0,382.0,14.0,4.0,0.0,22,2021
NAYARIT,"1,552",219,23.0,7.0,213.0,6.0,236.0,13.0,1.0,0.0,22,2021
PUEBLA,398,134,48.0,6.0,8.0,3.0,56.0,9.0,0.0,0.0,22,2021
TAMAULIPAS,"2,257",530,31.0,3.0,38.0,4.0,69.0,7.0,0.0,0.0,22,2021
NUEVO LEÓN,209,270,1.0,5.0,2.0,0.0,3.0,5.0,0.0,0.0,22,2021
CAMPECHE,501,68,9.0,2.0,27.0,2.0,36.0,4.0,0.0,0.0,22,2021
GUANAJUATO,127,101,2.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,22,2021
BAJA CALIFORNIA SUR,38,25,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,22,2021
QUINTANA ROO,"1,257",273,99.0,1.0,105.0,0.0,204.0,1.0,0.0,0.0,22,2021
SONORA,108,26,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,22,2021
YUCATÁN,668,140,44.0,0.0,86.0,1.0,130.0,1.0,1.0,0.0,22,2021
ZACATECAS,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22,2021
AGUASCALIENTES,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2021
BAJA CALIFORNIA,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2021
COAHUILA,35,93,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,22,2021
CHIHUAHUA,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2021
CIUDAD DE MÉXICO,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2021
DURANGO,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2021
HIDALGO,207,35,53.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,22,2021
QUERÉTARO,101,14,45.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,22,2021
TLAXCALA,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2021
JALISCO,5.0,68.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,01,2021
COLIMA,3.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,01,2021
CHIAPAS,2.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,01,2021
NAYARIT,2.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,01,2021
AGUASCALIENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
BAJA CALIFORNIA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
BAJA CALIFORNIA SUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
CAMPECHE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
COAHUILA,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
CHIHUAHUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
CIUDAD DE MÉXICO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
DURANGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
GUANAJUATO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
GUERRERO,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
HIDALGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
MÉXICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
MICHOACÁN,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
MORELOS,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
NUEVO LEÓN,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
OAXACA,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
PUEBLA,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
QUERÉTARO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
QUINTANA ROO,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
SAN LUIS POTOSÍ,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
SINALOA,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
SONORA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
TABASCO,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
TAMAULIPAS,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
TLAXCALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
VERACRUZ,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
YUCATÁN,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
ZACATECAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2021
SINALOA,"2,965","4,279",425,892.0,243.0,505.0,668,"1,397",0.0,2.0,49,2021
COAHUILA,"3,278","1,958",820,996.0,76.0,74.0,896,"1,070",1.0,0.0,49,2021
VERACRUZ,"7,807","3,461","1,142",743.0,339.0,234.0,"1,481",977,1.0,0.0,49,2021
MORELOS,"3,743","3,295",388,225.0,211.0,347.0,599,572,1.0,4.0,49,2021
OAXACA,"3,266","3,664",130,174.0,105.0,240.0,235,414,6.0,5.0,49,2021
GUERRERO,"6,192","2,043",208,134.0,373.0,191.0,581,325,8.0,2.0,49,2021
CHIAPAS,"1,831","1,546",80,89.0,207.0,150.0,287,239,6.0,0.0,49,2021
MICHOACÁN,"10,999","1,576","2,212",151.0,173.0,58.0,"2,385",209,4.0,3.0,49,2021
JALISCO,"22,441","3,884","4,358",149.0,864.0,27.0,"5,222",176,15.0,2.0,49,2021
MÉXICO,844,565,216,149.0,6.0,11.0,222,160,0.0,0.0,49,2021
COLIMA,"2,023","1,101",170,66.0,181.0,82.0,351,148,5.0,1.0,49,2021
PUEBLA,"4,193",826,781,94.0,156.0,30.0,937,124,1.0,1.0,49,2021
SONORA,217,439,6,100.0,1.0,23.0,7,123,0.0,0.0,49,2021
TABASCO,"3,128",865,114,40.0,282.0,42.0,396,82,9.0,0.0,49,2021
SAN LUIS POTOSÍ,"6,989",843,"1,732",76.0,65.0,4.0,"1,797",80,3.0,0.0,49,2021
NUEVO LEÓN,"7,108",925,"1,837",62.0,326.0,17.0,"2,163",79,0.0,0.0,49,2021
NAYARIT,"6,424",661,242,22.0,553.0,25.0,795,47,6.0,0.0,49,2021
GUANAJUATO,"1,219",313,306,22.0,4.0,0.0,310,22,0.0,0.0,49,2021
CAMPECHE,738,194,11,7.0,29.0,13.0,40,20,0.0,0.0,49,2021
HIDALGO,"1,579",208,732,13.0,30.0,7.0,762,20,0.0,0.0,49,2021
TAMAULIPAS,"15,579","1,323","1,829",7.0,376.0,11.0,"2,205",18,0.0,0.0,49,2021
QUINTANA ROO,"2,021",727,117,9.0,109.0,2.0,226,11,0.0,0.0,49,2021
BAJA CALIFORNIA SUR,175,129,19,5.0,1.0,1.0,20,6,0.0,0.0,49,2021
DURANGO,324,29,122,5.0,4.0,0.0,126,5,0.0,0.0,49,2021
YUCATÁN,"1,190",384,50,0.0,96.0,2.0,146,2,2.0,0.0,49,2021
ZACATECAS,43,9,19,1.0,0.0,0.0,19,1,0.0,0.0,49,2021
AGUASCALIENTES,20,8,0,0.0,0.0,0.0,0,0,0.0,0.0,49,2021
BAJA CALIFORNIA,27,18,0,0.0,0.0,0.0,0,0,0.0,0.0,49,2021
CHIHUAHUA,16,6,0,0.0,0.0,0.0,0,0,0.0,0.0,49,2021
CIUDAD DE MÉXICO,78,74,0,0.0,0.0,0.0,0,0,0.0,0.0,49,2021
QUERÉTARO,616,54,367,0.0,6.0,0.0,373,0,0.0,0.0,49,2021
TLAXCALA,11,6,0,0.0,0.0,0.0,0,0,0.0,0.0,49,2021
SINALOA*,"2,830","3,946",418,807.0,232.0,463.0,650,"1,270",0.0,2.0,48,2021
COAHUILA,"3,172","1,937",790,986.0,75.0,72.0,865,"1,058",0.0,0.0,48,2021
VERACRUZ,"7,732","3,379","1,133",726.0,331.0,225.0,"1,464",951,1.0,0.0,48,2021
