Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
CIUDAD DE MÉXICO,76,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2020
DURANGO,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2020
TLAXCALA,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2020
ZACATECAS,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2020
VERACRUZ,"2,804","4,505",303.0,580.0,102.0,194.0,405.0,774.0,1.0,1.0,20,2020
TABASCO,"1,739","2,601",128.0,107.0,135.0,272.0,263.0,379.0,0.0,4.0,20,2020
JALISCO,"2,078","2,444",158.0,245.0,45.0,84.0,203.0,329.0,0.0,0.0,20,2020
GUERRERO,746,"2,292",3.0,64.0,32.0,166.0,35.0,230.0,0.0,0.0,20,2020
NAYARIT,266,"1,460",16.0,22.0,9.0,201.0,25.0,223.0,0.0,1.0,20,2020
QUINTANA ROO,"1,058","1,227",159.0,98.0,67.0,105.0,226.0,203.0,0.0,0.0,20,2020
MICHOACÁN,874,"1,094",130.0,111.0,10.0,19.0,140.0,130.0,0.0,0.0,20,2020
YUCATÁN,351,648,6.0,44.0,6.0,85.0,12.0,129.0,0.0,1.0,20,2020
SAN LUIS POTOSÍ,296,850,35.0,116.0,3.0,8.0,38.0,124.0,0.0,0.0,20,2020
CHIAPAS,"1,906",863,118.0,30.0,319.0,70.0,437.0,100.0,2.0,0.0,20,2020
SINALOA,293,487,23.0,39.0,2.0,25.0,25.0,64.0,0.0,0.0,20,2020
TAMAULIPAS,473,"2,146",23.0,25.0,7.0,38.0,30.0,63.0,0.0,0.0,20,2020
MORELOS,401,539,8.0,8.0,27.0,46.0,35.0,54.0,0.0,0.0,20,2020
COLIMA,513,627,20.0,23.0,14.0,28.0,34.0,51.0,0.0,2.0,20,2020
HIDALGO,60,182,2.0,42.0,0.0,1.0,2.0,43.0,0.0,0.0,20,2020
PUEBLA,175,325,18.0,36.0,3.0,7.0,21.0,43.0,0.0,0.0,20,2020
OAXACA,815,"1,025",32.0,17.0,30.0,23.0,62.0,40.0,0.0,2.0,20,2020
CAMPECHE,107,493,3.0,9.0,3.0,27.0,6.0,36.0,0.0,0.0,20,2020
MÉXICO,152,269,8.0,24.0,0.0,0.0,8.0,24.0,0.0,0.0,20,2020
QUERÉTARO,8,93,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,20,2020
BAJA CALIFORNIA SUR,92,37,3.0,3.0,3.0,0.0,6.0,3.0,0.0,0.0,20,2020
SONORA,108,104,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,20,2020
COAHUILA,50,35,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,20,2020
GUANAJUATO,85,114,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,20,2020
NUEVO LEÓN,373,193,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,20,2020
AGUASCALIENTES,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2020
BAJA CALIFORNIA,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2020
CHIHUAHUA,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2020
CIUDAD DE MÉXICO,73,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2020
DURANGO,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2020
TLAXCALA,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2020
ZACATECAS,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2020
VERACRUZ,"2,183","3,908",228.0,500.0,81.0,166.0,309.0,666.0,1.0,0.0,15,2020
TABASCO,"1,229","2,498",69.0,106.0,69.0,269.0,138.0,375.0,0.0,0.0,15,2020
GUERRERO,475,"1,858",3.0,60.0,7.0,154.0,10.0,214.0,0.0,0.0,15,2020
QUINTANA ROO,787,"1,187",111.0,97.0,41.0,104.0,152.0,201.0,0.0,0.0,15,2020
NAYARIT,198,"1,227",12.0,18.0,6.0,166.0,18.0,184.0,0.0,0.0,15,2020
JALISCO,"1,664","1,819",123.0,108.0,36.0,71.0,159.0,179.0,0.0,0.0,15,2020
YUCATÁN,213,601,4.0,43.0,6.0,82.0,10.0,125.0,0.0,0.0,15,2020
MICHOACÁN,695,732,99.0,78.0,9.0,15.0,108.0,93.0,0.0,0.0,15,2020
CHIAPAS,"1,202",746,78.0,27.0,220.0,65.0,298.0,92.0,2.0,0.0,15,2020
SINALOA,210,469,21.0,35.0,2.0,23.0,23.0,58.0,0.0,0.0,15,2020
TAMAULIPAS,354,"1,861",20.0,20.0,6.0,34.0,26.0,54.0,0.0,0.0,15,2020
COLIMA,428,546,18.0,21.0,10.0,22.0,28.0,43.0,0.0,1.0,15,2020
SAN LUIS POTOSÍ,214,595,25.0,40.0,2.0,3.0,27.0,43.0,0.0,0.0,15,2020
MORELOS,251,414,4.0,7.0,11.0,32.0,15.0,39.0,0.0,0.0,15,2020
CAMPECHE,57,458,0.0,8.0,2.0,27.0,2.0,35.0,0.0,0.0,15,2020
OAXACA,605,863,18.0,13.0,23.0,16.0,41.0,29.0,0.0,0.0,15,2020
HIDALGO,49,109,1.0,27.0,0.0,1.0,1.0,28.0,0.0,0.0,15,2020
PUEBLA,99,209,4.0,16.0,2.0,5.0,6.0,21.0,0.0,0.0,15,2020
MÉXICO,103,205,1.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,15,2020
BAJA CALIFORNIA SUR,74,35,3.0,3.0,1.0,0.0,4.0,3.0,0.0,0.0,15,2020
SONORA,72,97,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15,2020
COAHUILA,23,31,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,15,2020
GUANAJUATO,39,97,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,15,2020
NUEVO LEÓN,258,167,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,15,2020
QUERÉTARO,2,22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15,2020
AGUASCALIENTES,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2020
BAJA CALIFORNIA,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2020
CHIHUAHUA,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2020
CIUDAD DE MÉXICO,50,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2020
DURANGO,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2020
TLAXCALA,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2020
ZACATECAS,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2020
VERACRUZ,"2,043","3,817",218.0,479.0,80.0,154.0,298.0,633.0,1.0,0.0,14,2020
TABASCO,"1,058","2,473",60.0,97.0,56.0,265.0,116.0,362.0,0.0,0.0,14,2020
GUERRERO,435,"1,823",3.0,58.0,7.0,151.0,10.0,209.0,0.0,0.0,14,2020
QUINTANA ROO,741,"1,176",104.0,97.0,40.0,102.0,144.0,199.0,0.0,0.0,14,2020
NAYARIT,180,"1,164",10.0,18.0,6.0,152.0,16.0,170.0,0.0,0.0,14,2020
JALISCO,"1,556","1,745",114.0,98.0,34.0,67.0,148.0,165.0,0.0,0.0,14,2020
YUCATÁN,196,593,4.0,41.0,3.0,81.0,7.0,122.0,0.0,0.0,14,2020
MICHOACÁN,633,712,86.0,76.0,8.0,13.0,94.0,89.0,0.0,0.0,14,2020
CHIAPAS,"1,083",717,73.0,26.0,208.0,62.0,281.0,88.0,2.0,0.0,14,2020
SINALOA,197,463,21.0,35.0,2.0,23.0,23.0,58.0,0.0,0.0,14,2020
TAMAULIPAS,316,"1,818",20.0,19.0,6.0,34.0,26.0,53.0,0.0,0.0,14,2020
COLIMA,404,536,18.0,21.0,10.0,22.0,28.0,43.0,0.0,1.0,14,2020
MORELOS,221,399,4.0,7.0,8.0,32.0,12.0,39.0,0.0,0.0,14,2020
SAN LUIS POTOSÍ,202,575,24.0,32.0,2.0,3.0,26.0,35.0,0.0,0.0,14,2020
CAMPECHE,53,453,0.0,8.0,2.0,26.0,2.0,34.0,0.0,0.0,14,2020
OAXACA,566,853,14.0,12.0,23.0,14.0,37.0,26.0,0.0,0.0,14,2020
HIDALGO,43,103,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,14,2020
PUEBLA,91,202,4.0,12.0,2.0,5.0,6.0,17.0,0.0,0.0,14,2020
MÉXICO,77,199,1.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,14,2020
BAJA CALIFORNIA SUR,72,35,3.0,3.0,1.0,0.0,4.0,3.0,0.0,0.0,14,2020
SONORA,68,96,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,14,2020
COAHUILA,21,31,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,14,2020
GUANAJUATO,35,92,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,14,2020
NUEVO LEÓN,224,165,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,14,2020
QUERÉTARO,1,21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14,2020
AGUASCALIENTES,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2020
BAJA CALIFORNIA,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2020
CHIHUAHUA,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2020
CIUDAD DE MÉXICO,45,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2020
DURANGO,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2020
TLAXCALA,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2020
ZACATECAS,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2020
JALISCO,"80,943","23,034","7,693","4,441","3,994",900,"11,687","5,341",49.0,20.0,51,2020
MICHOACÁN,"5,421","11,284","1,118","2,301",112,183,"1,230","2,484",1.0,4.0,51,2020
NUEVO LEÓN,"4,068","7,306",388,"1,932",300,343,688,"2,275",0.0,0.0,51,2020
TAMAULIPAS,"6,212","15,881",281,"1,868",119,396,400,"2,264",0.0,0.0,51,2020
SAN LUIS POTOSÍ,"9,703","7,073","1,506","1,779",103,66,"1,609","1,845",0.0,3.0,51,2020
VERACRUZ,"50,913","7,910","9,193","1,166","1,706",356,"10,899","1,522",37.0,1.0,51,2020
PUEBLA,"7,104","4,247","1,365",805,283,165,"1,648",970,5.0,4.0,51,2020
COAHUILA,418,"3,394",95,883,19,84,114,967,0.0,1.0,51,2020
NAYARIT,"6,538","6,596",258,254,445,578,703,832,1.0,6.0,51,2020
HIDALGO,"2,506","1,584",846,735,64,31,910,766,1.0,0.0,51,2020
SINALOA,"1,639","3,111",212,462,51,262,263,724,0.0,0.0,51,2020
MORELOS,"10,780","3,840",393,399,"1,023",223,"1,416",622,26.0,2.0,51,2020
GUERRERO,"10,410","6,320",311,208,591,386,902,594,18.0,8.0,51,2020
TABASCO,"7,480","3,156",262,114,660,282,922,396,10.0,9.0,51,2020
COLIMA,"3,013","2,103",129,179,160,195,289,374,1.0,5.0,51,2020
QUERÉTARO,200,618,33,367,1,6,34,373,0.0,0.0,51,2020
GUANAJUATO,"2,553","1,262",236,316,20,4,256,320,0.0,0.0,51,2020
CHIAPAS,"17,655","1,860",595,81,"1,646",237,"2,241",318,22.0,7.0,51,2020
OAXACA,"16,907","3,347","1,054",142,624,123,"1,678",265,6.0,6.0,51,2020
QUINTANA ROO,"10,660","2,055",912,117,"1,030",110,"1,942",227,13.0,1.0,51,2020
MÉXICO,823,848,53,216,4,6,57,222,0.0,0.0,51,2020
YUCATÁN,"4,680","1,197",245,50,369,97,614,147,1.0,2.0,51,2020
DURANGO,170,324,52,122,2,5,54,127,0.0,0.0,51,2020
CAMPECHE,"1,715",743,45,11,63,29,108,40,0.0,0.0,51,2020
BAJA CALIFORNIA SUR,528,186,67,22,22,2,89,24,0.0,0.0,51,2020
ZACATECAS,221,43,63,19,2,0,65,19,0.0,0.0,51,2020
SONORA,"2,592",222,353,6,84,2,437,8,0.0,0.0,51,2020
AGUASCALIENTES,70,20,15,0,2,0,17,0,0.0,0.0,51,2020
BAJA CALIFORNIA,118,28,4,0,1,0,5,0,0.0,0.0,51,2020
CHIHUAHUA,193,16,34,0,6,0,40,0,0.0,0.0,51,2020
CIUDAD DE MÉXICO,581,78,0,0,0,0,0,0,0.0,0.0,51,2020
TLAXCALA,50,11,0,0,0,0,0,0,0.0,0.0,51,2020
JALISCO,"80,458","22,772","7,441","4,416","3,893",882.0,"11,334","5,298",37.0,15.0,50,2020
MICHOACÁN,"5,338","11,182","1,077","2,261",98,177.0,"1,175","2,438",1.0,4.0,50,2020
NUEVO LEÓN,"4,042","7,241",375,"1,923",284,342.0,659,"2,265",0.0,0.0,50,2020
TAMAULIPAS,"5,906","15,779",275,"1,858",111,395.0,386,"2,253",0.0,0.0,50,2020
SAN LUIS POTOSÍ,"9,495","7,044","1,475","1,779",96,66.0,"1,571","1,845",0.0,3.0,50,2020
VERACRUZ,"50,219","7,867","8,793","1,160","1,615",351.0,"10,408","1,511",29.0,1.0,50,2020
PUEBLA,"7,054","4,223","1,365",800,276,163.0,"1,641",963,5.0,1.0,50,2020
COAHUILA,414,"3,350",93,870,17,83.0,110,953,0.0,1.0,50,2020
NAYARIT,"6,293","6,542",253,251,419,568.0,672,819,1.0,6.0,50,2020
HIDALGO,"2,477","1,584",842,733,58,31.0,900,764,1.0,0.0,50,2020
SINALOA,"1,548","3,053",194,450,42,251.0,236,701,0.0,0.0,50,2020
MORELOS,"10,661","3,807",393,391,"1,017",218.0,"1,410",609,19.0,1.0,50,2020
GUERRERO,"10,234","6,268",305,208,560,381.0,865,589,14.0,8.0,50,2020
TABASCO,"7,259","3,141",255,114,639,282.0,894,396,9.0,9.0,50,2020
QUERÉTARO,197,617,33,367,1,6.0,34,373,0.0,0.0,50,2020
COLIMA,"2,949","2,065",129,175,152,189.0,281,364,1.0,5.0,50,2020
GUANAJUATO,"2,523","1,245",229,308,20,4.0,249,312,0.0,0.0,50,2020
CHIAPAS,"17,545","1,849",594,80,"1,634",211.0,"2,228",291,22.0,6.0,50,2020
OAXACA,"16,708","3,312","1,053",138,614,117.0,"1,667",255,6.0,6.0,50,2020
QUINTANA ROO,"10,319","2,036",863,117,936,109.0,"1,799",226,11.0,0.0,50,2020
MÉXICO,809,850,51,216,4,6.0,55,222,0.0,0.0,50,2020
YUCATÁN,"4,549","1,195",223,50,316,96.0,539,146,0.0,2.0,50,2020
DURANGO,170,324,52,122,2,4.0,54,126,0.0,0.0,50,2020
CAMPECHE,"1,656",741,44,11,56,29.0,100,40,0.0,0.0,50,2020
BAJA CALIFORNIA SUR,526,180,66,20,21,2.0,87,22,0.0,0.0,50,2020
ZACATECAS,220,43,63,19,2,0.0,65,19,0.0,0.0,50,2020
SONORA,"2,562",219,342,6,83,2.0,425,8,0.0,0.0,50,2020
AGUASCALIENTES,70,20,15,0,2,0.0,17,0,0.0,0.0,50,2020
BAJA CALIFORNIA,118,28,4,0,1,0.0,5,0,0.0,0.0,50,2020
CHIHUAHUA,193,16,34,0,6,0.0,40,0,0.0,0.0,50,2020
CIUDAD DE MÉXICO,578,78,0,0,0,0.0,0,0,0.0,0.0,50,2020
TLAXCALA,50,11,0,0,0,0.0,0,0,0.0,0.0,50,2020
VERACRUZ,"2,474","4,266",265.0,539.0,91.0,177.0,356.0,716.0,1.0,1.0,18,2020
TABASCO,"1,511","2,587",103.0,107.0,103.0,272.0,206.0,379.0,0.0,4.0,18,2020
JALISCO,"1,892","2,134",144.0,185.0,44.0,76.0,188.0,261.0,0.0,0.0,18,2020
GUERRERO,580,"2,081",3.0,64.0,16.0,160.0,19.0,224.0,0.0,0.0,18,2020
NAYARIT,234,"1,378",16.0,19.0,9.0,192.0,25.0,211.0,0.0,1.0,18,2020
QUINTANA ROO,919,"1,217",136.0,98.0,50.0,105.0,186.0,203.0,0.0,0.0,18,2020
YUCATÁN,285,636,5.0,44.0,6.0,85.0,11.0,129.0,0.0,1.0,18,2020
MICHOACÁN,790,894,116.0,89.0,9.0,17.0,125.0,106.0,0.0,0.0,18,2020
CHIAPAS,"1,521",819,97.0,30.0,271.0,68.0,368.0,98.0,2.0,0.0,18,2020
SAN LUIS POTOSÍ,254,728,27.0,65.0,2.0,7.0,29.0,72.0,0.0,0.0,18,2020
SINALOA,257,483,22.0,36.0,2.0,24.0,24.0,60.0,0.0,0.0,18,2020
TAMAULIPAS,414,"2,023",21.0,24.0,6.0,36.0,27.0,60.0,0.0,0.0,18,2020
MORELOS,308,475,4.0,8.0,16.0,45.0,20.0,53.0,0.0,0.0,18,2020
COLIMA,476,591,20.0,23.0,13.0,26.0,33.0,49.0,0.0,2.0,18,2020
HIDALGO,55,146,1.0,41.0,0.0,1.0,1.0,42.0,0.0,0.0,18,2020
CAMPECHE,68,485,3.0,9.0,3.0,27.0,6.0,36.0,0.0,0.0,18,2020
OAXACA,703,942,23.0,14.0,29.0,21.0,52.0,35.0,0.0,2.0,18,2020
PUEBLA,117,271,5.0,17.0,3.0,5.0,8.0,22.0,0.0,0.0,18,2020
MÉXICO,126,238,1.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,18,2020
BAJA CALIFORNIA SUR,77,35,3.0,3.0,2.0,0.0,5.0,3.0,0.0,0.0,18,2020
SONORA,92,100,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,18,2020
COAHUILA,36,33,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,18,2020
GUANAJUATO,67,111,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,18,2020
NUEVO LEÓN,318,180,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,18,2020
QUERÉTARO,5,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18,2020
AGUASCALIENTES,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2020
BAJA CALIFORNIA,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2020
CHIHUAHUA,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2020
CIUDAD DE MÉXICO,64,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2020
DURANGO,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2020
TLAXCALA,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2020
ZACATECAS,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2020
VERACRUZ,"2,615","4,385",283.0,565.0,94.0,188.0,377.0,753.0,1.0,1.0,19,2020
TABASCO,"1,624","2,596",110.0,107.0,119.0,272.0,229.0,379.0,0.0,4.0,19,2020
JALISCO,"1,969","2,274",145.0,216.0,44.0,79.0,189.0,295.0,0.0,0.0,19,2020
GUERRERO,660,"2,173",3.0,64.0,23.0,166.0,26.0,230.0,0.0,0.0,19,2020
NAYARIT,247,"1,410",16.0,22.0,9.0,196.0,25.0,218.0,0.0,1.0,19,2020
QUINTANA ROO,966,"1,221",146.0,98.0,55.0,105.0,201.0,203.0,0.0,0.0,19,2020
YUCATÁN,317,641,5.0,44.0,6.0,85.0,11.0,129.0,0.0,1.0,19,2020
MICHOACÁN,820,964,123.0,102.0,10.0,19.0,133.0,121.0,0.0,0.0,19,2020
SAN LUIS POTOSÍ,269,788,30.0,100.0,3.0,8.0,33.0,108.0,0.0,0.0,19,2020
CHIAPAS,"1,667",833,111.0,30.0,292.0,69.0,403.0,99.0,2.0,0.0,19,2020
SINALOA,269,483,22.0,39.0,2.0,25.0,24.0,64.0,0.0,0.0,19,2020
TAMAULIPAS,438,"2,072",22.0,25.0,6.0,38.0,28.0,63.0,0.0,0.0,19,2020
MORELOS,346,505,6.0,8.0,21.0,45.0,27.0,53.0,0.0,0.0,19,2020
COLIMA,493,607,20.0,23.0,14.0,27.0,34.0,50.0,0.0,2.0,19,2020
HIDALGO,58,156,2.0,41.0,0.0,1.0,2.0,42.0,0.0,0.0,19,2020
OAXACA,748,972,27.0,17.0,29.0,22.0,56.0,39.0,0.0,2.0,19,2020
CAMPECHE,87,488,3.0,9.0,3.0,27.0,6.0,36.0,0.0,0.0,19,2020
PUEBLA,126,297,8.0,17.0,3.0,5.0,11.0,22.0,0.0,0.0,19,2020
MÉXICO,140,252,3.0,8.0,0.0,0.0,3.0,8.0,0.0,0.0,19,2020
BAJA CALIFORNIA SUR,83,35,3.0,3.0,2.0,0.0,5.0,3.0,0.0,0.0,19,2020
SONORA,97,104,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,19,2020
COAHUILA,41,34,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,19,2020
GUANAJUATO,76,112,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,19,2020
NUEVO LEÓN,346,185,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,19,2020
QUERÉTARO,5,42,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19,2020
AGUASCALIENTES,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2020
BAJA CALIFORNIA,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2020
CHIHUAHUA,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2020
CIUDAD DE MÉXICO,66,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2020
DURANGO,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2020
TLAXCALA,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2020
ZACATECAS,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2020
JALISCO,"3,313","5,100",274.0,732.0,76.0,154.0,350.0,886.0,0.0,1.0,26,2020
VERACRUZ,"4,660","5,222",618.0,670.0,163.0,205.0,781.0,875.0,1.0,1.0,26,2020
MICHOACÁN,"1,126","2,850",157.0,364.0,13.0,37.0,170.0,401.0,0.0,0.0,26,2020
TABASCO,"2,133","2,738",160.0,109.0,174.0,273.0,334.0,382.0,3.0,8.0,26,2020
SAN LUIS POTOSÍ,596,"1,309",81.0,274.0,4.0,12.0,85.0,286.0,0.0,0.0,26,2020
GUERRERO,"1,556","3,040",27.0,73.0,78.0,184.0,105.0,257.0,5.0,0.0,26,2020
NAYARIT,397,"1,859",23.0,27.0,16.0,226.0,39.0,253.0,0.0,2.0,26,2020
QUINTANA ROO,"1,720","1,366",213.0,100.0,93.0,105.0,306.0,205.0,0.0,0.0,26,2020
HIDALGO,165,383,33.0,150.0,0.0,9.0,33.0,159.0,0.0,0.0,26,2020
YUCATÁN,700,803,8.0,46.0,4.0,89.0,12.0,135.0,0.0,1.0,26,2020
TAMAULIPAS,670,"2,684",39.0,87.0,9.0,42.0,48.0,129.0,0.0,0.0,26,2020
CHIAPAS,"4,276","1,120",228.0,38.0,530.0,79.0,758.0,117.0,6.0,0.0,26,2020
PUEBLA,416,663,96.0,87.0,12.0,12.0,108.0,99.0,0.0,0.0,26,2020
MORELOS,985,764,36.0,24.0,83.0,58.0,119.0,82.0,0.0,0.0,26,2020
SINALOA,367,554,25.0,46.0,2.0,25.0,27.0,71.0,0.0,0.0,26,2020
COLIMA,659,758,24.0,31.0,15.0,36.0,39.0,67.0,0.0,2.0,26,2020
QUERÉTARO,12,122,0.0,55.0,0.0,1.0,0.0,56.0,0.0,0.0,26,2020
OAXACA,"1,704","1,332",169.0,22.0,56.0,29.0,225.0,51.0,0.0,2.0,26,2020
MÉXICO,209,331,8.0,39.0,2.0,0.0,10.0,39.0,0.0,0.0,26,2020
CAMPECHE,211,558,8.0,10.0,16.0,28.0,24.0,38.0,0.0,0.0,26,2020
NUEVO LEÓN,644,266,3.0,3.0,8.0,2.0,11.0,5.0,0.0,0.0,26,2020
GUANAJUATO,214,162,7.0,3.0,0.0,1.0,7.0,4.0,0.0,0.0,26,2020
BAJA CALIFORNIA SUR,128,41,4.0,3.0,3.0,0.0,7.0,3.0,0.0,0.0,26,2020
SONORA,153,140,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,26,2020
COAHUILA,81,39,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,26,2020
ZACATECAS,9,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,26,2020
AGUASCALIENTES,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2020
BAJA CALIFORNIA,16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2020
CHIHUAHUA,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2020
CIUDAD DE MÉXICO,100,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2020
DURANGO,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2020
TLAXCALA,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2020
JALISCO,"3,608","5,611",334.0,809.0,88.0,159.0,422.0,968.0,0.0,1.0,27,2020
VERACRUZ,"5,199","5,415",736.0,687.0,177.0,205.0,913.0,892.0,1.0,1.0,27,2020
MICHOACÁN,"1,177","3,117",166.0,364.0,14.0,38.0,180.0,402.0,0.0,0.0,27,2020
TABASCO,"2,185","2,773",166.0,109.0,177.0,273.0,343.0,382.0,4.0,8.0,27,2020
SAN LUIS POTOSÍ,661,"1,434",95.0,274.0,4.0,13.0,99.0,287.0,0.0,0.0,27,2020
NAYARIT,411,"1,954",23.0,27.0,18.0,234.0,41.0,261.0,0.0,2.0,27,2020
GUERRERO,"1,736","3,148",33.0,74.0,89.0,184.0,122.0,258.0,5.0,0.0,27,2020
QUINTANA ROO,"1,811","1,437",226.0,103.0,102.0,106.0,328.0,209.0,1.0,0.0,27,2020
HIDALGO,178,455,34.0,156.0,0.0,9.0,34.0,165.0,0.0,0.0,27,2020
TAMAULIPAS,697,"2,830",40.0,100.0,9.0,46.0,49.0,146.0,0.0,0.0,27,2020
YUCATÁN,750,874,8.0,46.0,4.0,90.0,12.0,136.0,0.0,1.0,27,2020
PUEBLA,500,719,126.0,107.0,12.0,14.0,138.0,121.0,0.0,0.0,27,2020
CHIAPAS,"4,893","1,145",264.0,40.0,583.0,79.0,847.0,119.0,9.0,0.0,27,2020
MORELOS,"1,185",823,36.0,35.0,85.0,58.0,121.0,93.0,0.0,0.0,27,2020
SINALOA,375,565,25.0,46.0,2.0,25.0,27.0,71.0,0.0,0.0,27,2020
COLIMA,679,780,24.0,32.0,15.0,36.0,39.0,68.0,0.0,2.0,27,2020
QUERÉTARO,13,125,0.0,57.0,0.0,1.0,0.0,58.0,0.0,0.0,27,2020
OAXACA,"1,903","1,419",205.0,22.0,63.0,29.0,268.0,51.0,0.0,2.0,27,2020
MÉXICO,225,355,8.0,39.0,2.0,0.0,10.0,39.0,0.0,0.0,27,2020
CAMPECHE,223,582,9.0,10.0,16.0,28.0,25.0,38.0,0.0,0.0,27,2020
