Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
HIDALGO,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2016
MÉXICO,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2016
QUERÉTARO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2016
TLAXCALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2016
ZACATECAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2016
GUERRERO,805.0,604.0,118.0,106.0,43.0,118.0,161.0,224.0,0.0,0.0,05,2016
CHIAPAS,663.0,465.0,54.0,89.0,21.0,46.0,75.0,135.0,0.0,0.0,05,2016
VERACRUZ,273.0,578.0,36.0,55.0,33.0,29.0,69.0,84.0,0.0,0.0,05,2016
TABASCO,126.0,477.0,23.0,54.0,4.0,17.0,27.0,71.0,0.0,0.0,05,2016
JALISCO,234.0,957.0,16.0,50.0,7.0,9.0,23.0,59.0,0.0,0.0,05,2016
MICHOACÁN,113.0,142.0,23.0,37.0,3.0,2.0,26.0,39.0,0.0,0.0,05,2016
NUEVO LEÓN,269.0,691.0,18.0,33.0,0.0,0.0,18.0,33.0,0.0,0.0,05,2016
QUINTANA ROO,263.0,351.0,32.0,14.0,35.0,19.0,67.0,33.0,0.0,0.0,05,2016
SONORA,158.0,157.0,39.0,21.0,12.0,7.0,51.0,28.0,0.0,0.0,05,2016
CAMPECHE,59.0,94.0,15.0,19.0,2.0,4.0,17.0,23.0,0.0,0.0,05,2016
NAYARIT,39.0,472.0,3.0,12.0,3.0,10.0,6.0,22.0,0.0,0.0,05,2016
OAXACA,453.0,272.0,35.0,12.0,7.0,8.0,42.0,20.0,0.0,0.0,05,2016
SINALOA,176.0,279.0,12.0,17.0,11.0,3.0,23.0,20.0,0.0,0.0,05,2016
COLIMA,187.0,241.0,26.0,11.0,13.0,7.0,39.0,18.0,0.0,0.0,05,2016
TAMAULIPAS,83.0,249.0,8.0,14.0,0.0,3.0,8.0,17.0,0.0,0.0,05,2016
PUEBLA,63.0,135.0,3.0,12.0,0.0,1.0,3.0,13.0,0.0,0.0,05,2016
BAJA CALIFORNIA SUR,75.0,72.0,22.0,9.0,2.0,0.0,24.0,9.0,0.0,0.0,05,2016
YUCATÁN,179.0,84.0,20.0,3.0,11.0,6.0,31.0,9.0,0.0,0.0,05,2016
MORELOS,122.0,152.0,15.0,6.0,4.0,2.0,19.0,8.0,0.0,0.0,05,2016
SAN LUIS POTOSÍ,106.0,35.0,7.0,5.0,0.0,0.0,7.0,5.0,0.0,0.0,05,2016
AGUASCALIENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
BAJA CALIFORNIA,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
COAHUILA,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
CHIHUAHUA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
DISTRITO FEDERAL,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
DURANGO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
GUANAJUATO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
HIDALGO,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
MÉXICO,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
QUERÉTARO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
TLAXCALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
ZACATECAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2016
GUERRERO,11691.0,5295.0,918.0,854.0,254.0,649.0,1172.0,1503.0,5.0,2.0,30,2016
VERACRUZ,6669.0,4770.0,672.0,504.0,264.0,146.0,936.0,650.0,1.0,0.0,30,2016
CHIAPAS,7382.0,2301.0,643.0,421.0,167.0,148.0,810.0,569.0,0.0,0.0,30,2016
JALISCO,2945.0,4658.0,272.0,395.0,54.0,75.0,326.0,470.0,0.0,1.0,30,2016
NUEVO LEÓN,4783.0,5478.0,372.0,410.0,7.0,11.0,379.0,421.0,0.0,0.0,30,2016
MICHOACÁN,4823.0,1799.0,390.0,378.0,7.0,20.0,397.0,398.0,0.0,0.0,30,2016
TABASCO,1362.0,1877.0,202.0,251.0,56.0,68.0,258.0,319.0,0.0,2.0,30,2016
TAMAULIPAS,2043.0,2310.0,184.0,182.0,10.0,7.0,194.0,189.0,0.0,0.0,30,2016
MÉXICO,661.0,600.0,21.0,185.0,0.0,1.0,21.0,186.0,0.0,0.0,30,2016
COLIMA,11679.0,2340.0,671.0,134.0,74.0,37.0,745.0,171.0,0.0,0.0,30,2016
NAYARIT,1629.0,2076.0,120.0,99.0,130.0,56.0,250.0,155.0,0.0,0.0,30,2016
QUINTANA ROO,2167.0,1224.0,279.0,106.0,150.0,45.0,429.0,151.0,1.0,1.0,30,2016
OAXACA,3567.0,1910.0,198.0,100.0,42.0,42.0,240.0,142.0,1.0,1.0,30,2016
SINALOA,879.0,1002.0,207.0,90.0,80.0,21.0,287.0,111.0,0.0,0.0,30,2016
SONORA,1412.0,632.0,403.0,85.0,166.0,18.0,569.0,103.0,3.0,0.0,30,2016
MORELOS,2515.0,1799.0,237.0,53.0,20.0,42.0,257.0,95.0,0.0,2.0,30,2016
YUCATÁN,2752.0,984.0,210.0,55.0,78.0,38.0,288.0,93.0,0.0,0.0,30,2016
SAN LUIS POTOSÍ,1164.0,682.0,72.0,90.0,0.0,0.0,72.0,90.0,0.0,0.0,30,2016
PUEBLA,1332.0,791.0,184.0,74.0,16.0,1.0,200.0,75.0,0.0,0.0,30,2016
CAMPECHE,2395.0,857.0,228.0,48.0,49.0,12.0,277.0,60.0,0.0,1.0,30,2016
BAJA CALIFORNIA SUR,304.0,550.0,55.0,53.0,3.0,1.0,58.0,54.0,0.0,0.0,30,2016
HIDALGO,361.0,285.0,29.0,25.0,0.0,0.0,29.0,25.0,0.0,0.0,30,2016
COAHUILA,195.0,212.0,11.0,16.0,0.0,0.0,11.0,16.0,0.0,0.0,30,2016
GUANAJUATO,33.0,28.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,30,2016
BAJA CALIFORNIA,90.0,125.0,4.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,30,2016
DURANGO,21.0,22.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,30,2016
AGUASCALIENTES,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2016
CHIHUAHUA,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2016
DISTRITO FEDERAL,38.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2016
QUERÉTARO,19.0,17.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30,2016
TLAXCALA,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2016
ZACATECAS,157.0,28.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,30,2016
GUERRERO,12252.0,5717.0,941.0,854.0,265.0,649.0,1206.0,1503.0,5.0,2.0,31,2016
VERACRUZ,8016.0,5682.0,803.0,505.0,283.0,147.0,1086.0,652.0,1.0,0.0,31,2016
CHIAPAS,7648.0,2347.0,710.0,421.0,176.0,149.0,833.0,570.0,0.0,0.0,31,2016
JALISCO,3296.0,4857.0,292.0,397.0,61.0,75.0,353.0,472.0,0.0,1.0,31,2016
NUEVO LEÓN,4944.0,5591.0,382.0,415.0,7.0,11.0,389.0,426.0,0.0,0.0,31,2016
MICHOACÁN,5405.0,1980.0,477.0,386.0,8.0,20.0,485.0,406.0,0.0,0.0,31,2016
TABASCO,1521.0,1977.0,213.0,261.0,59.0,69.0,272.0,330.0,0.0,2.0,31,2016
TAMAULIPAS,2159.0,2463.0,199.0,192.0,10.0,7.0,209.0,199.0,0.0,0.0,31,2016
MÉXICO,731.0,633.0,21.0,185.0,0.0,1.0,21.0,186.0,0.0,0.0,31,2016
COLIMA,13025.0,2501.0,710.0,137.0,75.0,38.0,785.0,175.0,0.0,0.0,31,2016
NAYARIT,1800.0,2107.0,135.0,100.0,145.0,56.0,280.0,156.0,0.0,0.0,31,2016
QUINTANA ROO,2373.0,1268.0,288.0,108.0,157.0,45.0,445.0,153.0,1.0,1.0,31,2016
OAXACA,3887.0,2007.0,219.0,101.0,43.0,43.0,262.0,144.0,1.0,1.0,31,2016
SINALOA,907.0,1021.0,210.0,90.0,81.0,21.0,291.0,111.0,0.0,0.0,31,2016
MORELOS,2888.0,1974.0,266.0,56.0,22.0,53.0,288.0,109.0,0.0,2.0,31,2016
SONORA,1489.0,651.0,420.0,85.0,178.0,18.0,598.0,103.0,3.0,0.0,31,2016
YUCATÁN,3624.0,1075.0,289.0,55.0,104.0,38.0,393.0,93.0,0.0,0.0,31,2016
SAN LUIS POTOSÍ,1203.0,704.0,74.0,91.0,0.0,0.0,74.0,91.0,0.0,0.0,31,2016
PUEBLA,1420.0,818.0,194.0,76.0,18.0,1.0,212.0,77.0,0.0,0.0,31,2016
CAMPECHE,2868.0,960.0,228.0,48.0,49.0,12.0,277.0,60.0,0.0,1.0,31,2016
BAJA CALIFORNIA SUR,320.0,558.0,58.0,53.0,3.0,1.0,61.0,54.0,0.0,0.0,31,2016
HIDALGO,374.0,311.0,34.0,25.0,0.0,0.0,34.0,25.0,0.0,0.0,31,2016
COAHUILA,201.0,221.0,11.0,16.0,0.0,0.0,11.0,16.0,0.0,0.0,31,2016
GUANAJUATO,33.0,30.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,31,2016
BAJA CALIFORNIA,97.0,126.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,31,2016
DURANGO,22.0,23.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,31,2016
AGUASCALIENTES,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2016
CHIHUAHUA,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2016
DISTRITO FEDERAL,49.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2016
QUERÉTARO,21.0,17.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31,2016
TLAXCALA,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2016
ZACATECAS,170.0,50.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,31,2016
GUERRERO,"15,294","9,178","1,126","1,282",422.0,988.0,"1,548","2,270",10.0,4.0,47,2016
VERACRUZ,"25,872","17,141","2,709","1,796",794.0,367.0,"3,503","2,163",4.0,4.0,47,2016
JALISCO,"20,272","15,436","1,851","1,560",491.0,334.0,"2,342","1,894",0.0,1.0,47,2016
MICHOACÁN,"10,101","5,469","1,439","1,241",23.0,103.0,"1,462","1,344",0.0,0.0,47,2016
NUEVO LEÓN,"8,281","11,715",721,993,59.0,49.0,780,"1,042",0.0,0.0,47,2016
DURANGO,214,"2,093",122,902,0.0,6.0,122,908,0.0,0.0,47,2016
CHIAPAS,"9,720","2,849","1,019",536,400.0,260.0,"1,419",796,1.0,0.0,47,2016
MÉXICO,"1,747","1,602",30,657,0.0,13.0,30,670,0.0,0.0,47,2016
MORELOS,"8,614","7,777",491,167,68.0,469.0,559,636,0.0,3.0,47,2016
COAHUILA,427,"1,940",59,566,3.0,12.0,62,578,0.0,0.0,47,2016
TAMAULIPAS,"5,238","8,660",511,555,26.0,19.0,537,574,0.0,0.0,47,2016
TABASCO,"6,901","5,345",535,400,184.0,152.0,719,552,0.0,3.0,47,2016
SINALOA,"4,224","3,805",589,410,163.0,103.0,752,513,0.0,0.0,47,2016
COLIMA,"20,914","6,302","1,060",280,97.0,87.0,"1,157",367,1.0,0.0,47,2016
YUCATÁN,"16,849","5,064","1,113",249,365.0,108.0,"1,478",357,3.0,0.0,47,2016
NAYARIT,"14,171","3,189",600,197,533.0,101.0,"1,133",298,0.0,0.0,47,2016
PUEBLA,"3,790","2,166",636,257,63.0,10.0,699,267,0.0,0.0,47,2016
QUINTANA ROO,"7,104","2,640",638,164,293.0,91.0,931,255,1.0,1.0,47,2016
OAXACA,"6,325","2,912",314,172,76.0,69.0,390,241,4.0,1.0,47,2016
SONORA,"8,581","1,156","2,045",157,529.0,29.0,"2,574",186,5.0,1.0,47,2016
BAJA CALIFORNIA SUR,"1,945","1,840",369,149,3.0,6.0,372,155,1.0,0.0,47,2016
SAN LUIS POTOSÍ,"1,659","1,135",121,129,0.0,2.0,121,131,0.0,0.0,47,2016
HIDALGO,592,771,64,108,1.0,9.0,65,117,0.0,0.0,47,2016
CAMPECHE,"6,771","3,142",367,70,80.0,18.0,447,88,1.0,1.0,47,2016
ZACATECAS,942,250,166,57,0.0,1.0,166,58,0.0,0.0,47,2016
GUANAJUATO,78,175,4,36,0.0,3.0,4,39,0.0,0.0,47,2016
BAJA CALIFORNIA,508,237,163,7,0.0,0.0,163,7,0.0,0.0,47,2016
CHIHUAHUA,60,44,17,3,2.0,0.0,19,3,0.0,0.0,47,2016
QUERÉTARO,50,114,6,1,0.0,0.0,6,1,0.0,0.0,47,2016
AGUASCALIENTES,55,40,22,0,2.0,0.0,24,0,0.0,0.0,47,2016
DISTRITO FEDERAL,29,356,0,0,0.0,0.0,0,0,0.0,0.0,47,2016
TLAXCALA,19,37,0,0,0.0,0.0,0,0,0.0,0.0,47,2016
GUERRERO,"15,201","9,099","1,110","1,273",402.0,979.0,"1,512","2,252",10.0,2.0,46,2016
VERACRUZ,"25,301","17,068","2,524","1,783",751.0,363.0,"3,275","2,146",4.0,2.0,46,2016
JALISCO,"18,726","15,040","1,569","1,466",424.0,306.0,"1,993","1,772",0.0,1.0,46,2016
MICHOACÁN,"9,837","5,326","1,392","1,200",22.0,101.0,"1,414","1,301",0.0,0.0,46,2016
NUEVO LEÓN,"8,096","11,598",692,908,52.0,39.0,744,947,0.0,0.0,46,2016
DURANGO,208,"2,062",119,877,0.0,5.0,119,882,0.0,0.0,46,2016
CHIAPAS,"9,585","2,840","1,000",536,380.0,257.0,"1,380",793,1.0,0.0,46,2016
MÉXICO,"1,732","1,563",30,619,0.0,13.0,30,632,0.0,0.0,46,2016
MORELOS,"8,389","7,578",474,162,64.0,450.0,538,612,0.0,3.0,46,2016
TAMAULIPAS,"4,817","8,381",477,546,25.0,18.0,502,564,0.0,0.0,46,2016
TABASCO,"6,643","5,309",521,397,175.0,144.0,696,541,0.0,3.0,46,2016
SINALOA,"3,914","3,644",557,370,158.0,99.0,715,469,0.0,0.0,46,2016
COAHUILA,418,"1,825",52,408,3.0,8.0,55,416,0.0,0.0,46,2016
COLIMA,"20,815","6,262","1,054",276,96.0,87.0,"1,150",363,1.0,0.0,46,2016
YUCATÁN,"16,781","5,020","1,106",243,363.0,106.0,"1,469",349,3.0,0.0,46,2016
NAYARIT,"13,795","3,118",592,193,533.0,101.0,"1,125",294,0.0,0.0,46,2016
PUEBLA,"3,718","2,125",601,253,61.0,10.0,662,263,0.0,0.0,46,2016
QUINTANA ROO,"6,861","2,621",608,159,288.0,89.0,896,248,1.0,1.0,46,2016
OAXACA,"6,244","2,892",303,172,64.0,69.0,367,241,4.0,1.0,46,2016
SONORA,"8,050","1,134","2,006",152,522.0,28.0,"2,528",180,5.0,1.0,46,2016
BAJA CALIFORNIA SUR,"1,823","1,796",337,142,3.0,6.0,340,148,1.0,0.0,46,2016
SAN LUIS POTOSÍ,"1,633","1,128",117,126,0.0,2.0,117,128,0.0,0.0,46,2016
HIDALGO,573,764,63,107,1.0,8.0,64,115,0.0,0.0,46,2016
CAMPECHE,"6,714","3,134",362,70,80.0,18.0,442,88,1.0,1.0,46,2016
ZACATECAS,941,242,166,56,0.0,1.0,166,57,0.0,0.0,46,2016
GUANAJUATO,75,174,2,31,0.0,3.0,2,34,0.0,0.0,46,2016
BAJA CALIFORNIA,481,231,157,7,0.0,0.0,157,7,0.0,0.0,46,2016
CHIHUAHUA,57,44,17,3,2.0,0.0,19,3,0.0,0.0,46,2016
QUERÉTARO,49,113,5,1,0.0,0.0,5,1,0.0,0.0,46,2016
AGUASCALIENTES,53,40,22,0,2.0,0.0,24,0,0.0,0.0,46,2016
DISTRITO FEDERAL,29,354,0,0,0.0,0.0,0,0,0.0,0.0,46,2016
TLAXCALA,19,37,0,0,0.0,0.0,0,0,0.0,0.0,46,2016
GUERRERO,7818.0,3417.0,741.0,614.0,194.0,443.0,935.0,1057.0,1.0,1.0,23,2016
CHIAPAS,4040.0,1804.0,437.0,335.0,110.0,120.0,547.0,455.0,0.0,0.0,23,2016
VERACRUZ,1934.0,2631.0,253.0,284.0,130.0,102.0,383.0,386.0,0.0,0.0,23,2016
MICHOACÁN,1968.0,1204.0,196.0,281.0,6.0,13.0,202.0,294.0,0.0,0.0,23,2016
NUEVO LEÓN,3267.0,4118.0,244.0,289.0,1.0,3.0,245.0,292.0,0.0,0.0,23,2016
TABASCO,710.0,1435.0,135.0,204.0,44.0,60.0,179.0,264.0,0.0,0.0,23,2016
JALISCO,1436.0,3325.0,107.0,215.0,29.0,47.0,136.0,262.0,0.0,0.0,23,2016
NAYARIT,851.0,1877.0,66.0,84.0,71.0,53.0,137.0,137.0,0.0,0.0,23,2016
QUINTANA ROO,1287.0,892.0,165.0,84.0,109.0,44.0,274.0,128.0,0.0,0.0,23,2016
MÉXICO,340.0,373.0,0.0,126.0,0.0,1.0,0.0,127.0,0.0,0.0,23,2016
TAMAULIPAS,1396.0,1668.0,121.0,118.0,8.0,4.0,129.0,122.0,0.0,0.0,23,2016
OAXACA,2212.0,1304.0,148.0,80.0,26.0,41.0,174.0,121.0,0.0,1.0,23,2016
COLIMA,3563.0,1487.0,379.0,83.0,52.0,28.0,431.0,111.0,0.0,0.0,23,2016
SONORA,720.0,546.0,186.0,78.0,69.0,14.0,255.0,92.0,1.0,0.0,23,2016
SINALOA,676.0,877.0,153.0,77.0,60.0,14.0,213.0,91.0,0.0,0.0,23,2016
YUCATÁN,919.0,631.0,92.0,39.0,37.0,35.0,129.0,74.0,0.0,0.0,23,2016
SAN LUIS POTOSÍ,894.0,552.0,58.0,72.0,0.0,0.0,58.0,72.0,0.0,0.0,23,2016
CAMPECHE,465.0,460.0,120.0,48.0,35.0,10.0,155.0,58.0,0.0,0.0,23,2016
MORELOS,1074.0,1048.0,100.0,36.0,12.0,15.0,112.0,51.0,0.0,0.0,23,2016
BAJA CALIFORNIA SUR,212.0,461.0,42.0,45.0,3.0,0.0,45.0,45.0,0.0,0.0,23,2016
PUEBLA,727.0,597.0,69.0,41.0,7.0,1.0,76.0,42.0,0.0,0.0,23,2016
COAHUILA,128.0,122.0,7.0,12.0,0.0,0.0,7.0,12.0,0.0,0.0,23,2016
HIDALGO,254.0,188.0,8.0,11.0,0.0,0.0,8.0,11.0,0.0,0.0,23,2016
BAJA CALIFORNIA,57.0,102.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,23,2016
DURANGO,10.0,17.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,23,2016
GUANAJUATO,21.0,20.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,23,2016
AGUASCALIENTES,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2016
CHIHUAHUA,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2016
DISTRITO FEDERAL,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2016
QUERÉTARO,13.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23,2016
TLAXCALA,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2016
ZACATECAS,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2016
GUERRERO,7325.0,3119.0,718.0,577.0,187.0,412.0,905.0,989.0,0.0,1.0,22,2016
CHIAPAS,3617.0,1675.0,398.0,315.0,100.0,114.0,498.0,429.0,0.0,0.0,22,2016
VERACRUZ,1743.0,2503.0,224.0,283.0,119.0,101.0,343.0,384.0,0.0,0.0,22,2016
MICHOACÁN,1829.0,1158.0,173.0,270.0,6.0,13.0,179.0,283.0,0.0,0.0,22,2016
NUEVO LEÓN,3004.0,3904.0,220.0,272.0,1.0,3.0,221.0,275.0,0.0,0.0,22,2016
TABASCO,668.0,1390.0,128.0,199.0,41.0,57.0,169.0,256.0,0.0,0.0,22,2016
JALISCO,1286.0,3193.0,91.0,191.0,29.0,42.0,120.0,233.0,0.0,0.0,22,2016
NAYARIT,716.0,1820.0,54.0,83.0,65.0,52.0,119.0,135.0,0.0,0.0,22,2016
QUINTANA ROO,1211.0,877.0,158.0,82.0,100.0,44.0,258.0,126.0,0.0,0.0,22,2016
TAMAULIPAS,1265.0,1573.0,109.0,116.0,7.0,4.0,116.0,120.0,0.0,0.0,22,2016
OAXACA,2070.0,1237.0,143.0,74.0,24.0,39.0,167.0,113.0,0.0,0.0,22,2016
MÉXICO,284.0,341.0,0.0,110.0,0.0,0.0,0.0,110.0,0.0,0.0,22,2016
COLIMA,2951.0,1390.0,332.0,75.0,49.0,28.0,381.0,103.0,0.0,0.0,22,2016
SINALOA,639.0,860.0,149.0,77.0,58.0,13.0,207.0,90.0,0.0,0.0,22,2016
SONORA,657.0,528.0,168.0,73.0,55.0,14.0,223.0,87.0,0.0,0.0,22,2016
SAN LUIS POTOSÍ,839.0,533.0,54.0,72.0,0.0,0.0,54.0,72.0,0.0,0.0,22,2016
YUCATÁN,827.0,600.0,81.0,36.0,35.0,33.0,116.0,69.0,0.0,0.0,22,2016
CAMPECHE,428.0,425.0,111.0,48.0,35.0,10.0,146.0,58.0,0.0,0.0,22,2016
BAJA CALIFORNIA SUR,206.0,449.0,41.0,43.0,3.0,0.0,44.0,43.0,0.0,0.0,22,2016
MORELOS,954.0,886.0,87.0,31.0,11.0,12.0,98.0,43.0,0.0,0.0,22,2016
PUEBLA,674.0,566.0,68.0,39.0,7.0,1.0,75.0,40.0,0.0,0.0,22,2016
COAHUILA,114.0,114.0,7.0,11.0,0.0,0.0,7.0,11.0,0.0,0.0,22,2016
HIDALGO,238.0,172.0,5.0,11.0,0.0,0.0,5.0,11.0,0.0,0.0,22,2016
BAJA CALIFORNIA,50.0,98.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,22,2016
DURANGO,8.0,16.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,22,2016
GUANAJUATO,20.0,17.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,22,2016
AGUASCALIENTES,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2016
CHIHUAHUA,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2016
DISTRITO FEDERAL,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2016
QUERÉTARO,13.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22,2016
TLAXCALA,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2016
ZACATECAS,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2016
GUERRERO,11184.0,5018.0,900.0,805.0,251.0,630.0,1151.0,1435.0,5.0,2.0,29,2016
VERACRUZ,5330.0,4076.0,587.0,475.0,237.0,143.0,824.0,618.0,1.0,0.0,29,2016
CHIAPAS,7027.0,2246.0,633.0,415.0,161.0,141.0,794.0,556.0,0.0,0.0,29,2016
JALISCO,2649.0,4477.0,243.0,377.0,47.0,72.0,290.0,449.0,0.0,1.0,29,2016
NUEVO LEÓN,4605.0,5285.0,352.0,385.0,6.0,9.0,358.0,394.0,0.0,0.0,29,2016
MICHOACÁN,4355.0,1671.0,324.0,361.0,6.0,19.0,330.0,380.0,0.0,0.0,29,2016
TABASCO,1198.0,1764.0,186.0,247.0,53.0,68.0,239.0,315.0,0.0,2.0,29,2016
MÉXICO,588.0,554.0,21.0,185.0,0.0,1.0,21.0,186.0,0.0,0.0,29,2016
TAMAULIPAS,1935.0,2239.0,181.0,170.0,10.0,7.0,191.0,177.0,0.0,0.0,29,2016
COLIMA,10616.0,2183.0,647.0,124.0,71.0,37.0,718.0,161.0,0.0,0.0,29,2016
NAYARIT,1541.0,2053.0,117.0,98.0,128.0,55.0,245.0,153.0,0.0,0.0,29,2016
QUINTANA ROO,1968.0,1101.0,268.0,102.0,147.0,45.0,415.0,147.0,1.0,1.0,29,2016
OAXACA,3251.0,1801.0,187.0,100.0,38.0,42.0,225.0,142.0,1.0,1.0,29,2016
SINALOA,852.0,985.0,195.0,88.0,74.0,20.0,269.0,108.0,0.0,0.0,29,2016
SONORA,1327.0,627.0,381.0,85.0,151.0,18.0,532.0,103.0,3.0,0.0,29,2016
SAN LUIS POTOSÍ,1125.0,665.0,69.0,88.0,0.0,0.0,69.0,88.0,0.0,0.0,29,2016
YUCATÁN,2114.0,897.0,170.0,51.0,65.0,37.0,235.0,88.0,0.0,0.0,29,2016
MORELOS,2187.0,1623.0,214.0,47.0,20.0,35.0,234.0,82.0,0.0,2.0,29,2016
PUEBLA,1267.0,756.0,119.0,62.0,11.0,1.0,130.0,63.0,0.0,0.0,29,2016
CAMPECHE,1811.0,754.0,223.0,48.0,48.0,12.0,271.0,60.0,0.0,1.0,29,2016
BAJA CALIFORNIA SUR,292.0,538.0,55.0,53.0,3.0,1.0,58.0,54.0,0.0,0.0,29,2016
HIDALGO,355.0,258.0,29.0,21.0,0.0,0.0,29.0,21.0,0.0,0.0,29,2016
COAHUILA,184.0,199.0,11.0,16.0,0.0,0.0,11.0,16.0,0.0,0.0,29,2016
BAJA CALIFORNIA,87.0,123.0,4.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,29,2016
DURANGO,21.0,22.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,29,2016
GUANAJUATO,29.0,26.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,29,2016
AGUASCALIENTES,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2016
CHIHUAHUA,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2016
DISTRITO FEDERAL,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2016
QUERÉTARO,19.0,17.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,29,2016
TLAXCALA,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2016
ZACATECAS,128.0,16.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,29,2016
GUERRERO,13357.0,6865.0,1011.0,1018.0,304.0,760.0,1315.0,1778.0,5.0,2.0,34,2016
VERACRUZ,11921.0,9647.0,1049.0,682.0,337.0,170.0,1386.0,852.0,1.0,0.0,34,2016
